,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
1499,95872,39656,3726196,20422,50044,3367908,19894,46452,726578,9618938927,377.61400000000003,0.752,341574054,0.035,0.76,620309476,24.351999999999997,0.763,1843820456559766,220.859,0.763,834840067935240,32773570.946,0.505,6397092291545234,251132.60100000002,0.506,50129314065,0.0,0.63,64618317857,2536.741,0.746,64591,0.003,25455.333430000002,999.308,6480,0.254,0,0.0,40,0.002,533090,0.021,533189,0.021,25472.966291,2.002,12.722966818,275428840156503,452148.79600000003,0.511,154160196,0.0,0.7390000000000001,442797418,0.727,0.7490000000000001,2063393017949650,30.552,0.75,6753626928555016,11086871.945999999,0.75,9287520121548308,15246.555,0.5,22487413760,0.0,0.624,45896590535,75.345,0.7490000000000001,132432,0.217,608963.221882,999.685,2552,0.004,0,0.0,0,0.0,176248,0.289,176260,0.289,609155.310999,48.184,1976016804519395,3244382.62,0.6409999999999999,111490970,0.0,0.609,352805411,0.579,0.7490000000000001,1500967083898260,61.538000000000004,0.75,2439086114806335,4004686.894,0.75,9847724987451146,16168.783000000001,0.5,14610017419,0.0,0.624,37134520230,60.97,0.7490000000000001,36371,0.06,609095.379662,1000.062,1702,0.003,0,0.0,0,0.0,161036,0.264,161040,0.264,609057.881213,48.181000000000004
1500,96400,39980,3595588,20056,46388,3368712,20056,49928,727640,9320990773,381.91,0.753,334684208,0.035,0.7559999999999999,593175947,24.304000000000002,0.7609999999999999,2017322607127844,183.169,0.767,1101346054357619,45125618.396000005,0.511,4771425128812340,195500.323,0.501,48753801892,0.0,0.634,61410312336,2516.174,0.754,63645,0.003,24388.992866999997,999.294,6024,0.247,0,0.0,40,0.002,468067,0.019,468158,0.019,24406.226297,2.086,11.702396596,1093532016776408,1932455.284,0.643,131038836,0.0,0.607,377699427,0.667,0.75,2250935498096011,119.96600000000001,0.75,1876313389618075,3315761.834,0.75,12949862077033372,22884.588,0.499,18915241219,0.0,0.624,39275300296,69.406,0.7490000000000001,85656,0.151,565620.6695119999,999.547,2159,0.004,0,0.0,0,0.0,169157,0.299,169159,0.299,565877.009205,48.202,1372890041044521,2490071.7090000003,0.615,95232297,0.0,0.635,315737448,0.573,0.75,2439444254780719,86.645,0.75,2815453246264578,5106512.734,0.7490000000000001,7878334419069592,14289.285,0.5,14247861504,0.0,0.625,33904457932,61.494,0.75,35569,0.065,551329.0943479999,999.97,1920,0.003,0,0.0,0,0.0,164349,0.298,164353,0.298,551345.584187,48.198
1501,95188,39796,3328244,20426,49996,3354008,19550,45204,726446,9650492327,365.244,0.7509999999999999,339928740,0.035,0.755,644437577,24.39,0.7609999999999999,2767322280725856,504597014.601,0.762,548422246,20.756,0.512,5267073220575952,199343.99,0.507,49685285578,0.0,0.632,66958343209,2534.186,0.75,64409,0.002,26405.651053999998,999.38,5729,0.217,0,0.0,40,0.002,412936,0.016,413016,0.016,26422.031668,2.23,11.846913005,1695253554419422,2995315.3839999996,0.581,132407915,0.0,0.622,386675293,0.6829999999999999,0.747,2063319226028365,64.687,0.75,3189701777518112,5635831.16,0.75,9733771972887614,17198.44,0.5489999999999999,18384264204,0.0,0.624,40419079448,71.416,0.7490000000000001,85218,0.151,565730.677711,999.58,2169,0.004,0,0.0,0,0.0,170848,0.302,170855,0.302,565968.299483,48.208,843617123865939,1491314.636,0.5,107331543,0.0,0.75,345284095,0.61,0.75,1313215342827963,36.832,0.75,3565425067691012,6302824.395,0.75,9010527922524862,15928.473,0.499,14357813047,0.0,0.624,36555392040,64.62100000000001,0.7490000000000001,35801,0.063,565578.480313,999.808,1818,0.003,0,0.0,0,0.0,158826,0.281,158830,0.281,565686.880059,48.18600000000001
1502,91712,39252,3682732,21426,47060,3368540,20118,46404,726453,9673178621,345.491,0.757,337783839,0.034,0.759,680693396,24.311999999999998,0.762,1489783999848185,265.144,0.755,561878272847722,20068280.191,0.501,6370071997050304,227516.165,0.508,49848568059,0.0,0.635,71161237341,2541.625,0.757,63721,0.002,27981.590587,999.4019999999999,5859,0.209,0,0.0,39,0.001,537494,0.019,537566,0.019,27998.327087,2.326,12.035515722000001,1687345389148929,2981450.938,0.5,132532496,0.0,0.75,374144529,0.6609999999999999,0.75,34615787,0.0,0.75,6003713192392640,10608246.801,0.75,13515966033545800,23882.004,0.499,18903961696,0.0,0.624,38508622277,68.043,0.7490000000000001,86421,0.153,565771.246933,999.688,2190,0.004,0,0.0,0,0.0,168915,0.298,168924,0.298,565947.7296130001,48.208,1205114317799726,2076916.9230000002,0.583,98802262,0.0,0.6659999999999999,332112584,0.5720000000000001,0.75,1876671180696403,55.545,0.7490000000000001,3378663283147014,5822852.526000001,0.7490000000000001,10688202125861516,18420.251,0.5,14334214815,0.0,0.625,33651660426,57.996,0.7490000000000001,35697,0.062,580217.2319029999,999.957,1733,0.003,0,0.0,0,0.0,160666,0.27699999999999997,160670,0.27699999999999997,580241.946338,48.183
1503,364502,111986,3592676,19780,45500,3362536,19996,46452,727102,9311440634,377.718,0.757,333869010,0.035,0.757,600769391,24.37,0.763,2201026178082931,786.377,0.767,279894603073568,11353912.515,0.502,5907648825112386,239643.52,0.5,48209449845,0.0,0.635,61875332793,2509.97,0.758,63252,0.003,24634.549213,999.299,5897,0.239,0,0.0,40,0.002,472734,0.019,472826,0.019,24651.819599000002,2.083,11.835022938,2269431494332928,4010168.4680000003,0.62,133303277,0.0,0.609,380684504,0.6729999999999999,0.75,187588306526291,5.881,0.75,3189561731365652,5636072.255,0.75,11892522032301926,21014.521,0.52,18775692513,0.0,0.624,40432559970,71.446,0.7490000000000001,84744,0.15,565737.600174,999.679,2310,0.004,0,0.0,0,0.0,172169,0.304,172174,0.304,565919.240715,48.203,692510536315498,1223774.95,0.609,106994900,0.0,0.599,321748057,0.569,0.742,562717093298998,15.785,0.75,3564897832251239,6299734.714,0.75,9477892061692826,16748.925,0.5489999999999999,14244519464,0.0,0.624,33796150065,59.723,0.7490000000000001,34885,0.062,565729.36862,999.7330000000001,1757,0.003,0,0.0,0,0.0,159912,0.28300000000000003,159914,0.28300000000000003,565880.627342,48.201
1504,99560,44458,3293668,19904,45366,3365452,176698,88236,729699,9459413817,353.603,0.755,341983994,0.036000000000000004,0.75,650553448,24.318,0.754,2977454390354174,1081.448,0.7559999999999999,275321095889083,10291807.553,0.511,4065893901155966,151987.61800000002,0.519,48181134108,0.0,0.6409999999999999,68003767281,2542.056,0.7609999999999999,63754,0.002,26734.307978999997,999.3580000000001,6482,0.242,0,0.0,39,0.001,420604,0.016,420696,0.016,26751.481163,2.242,11.929883376,4826977068952360,8529239.57,0.612,129199229,0.0,0.596,386074535,0.682,0.75,1688273846453583,20.45,0.75,8255515281731898,14587446.056,0.75,29099785309948260,51419.14599999999,0.541,20224909648,0.0,0.624,40304929800,71.219,0.7490000000000001,75594,0.134,565722.667086,999.6289999999999,2131,0.004,0,0.0,0,0.0,178008,0.315,178015,0.315,565932.8747340001,48.205,2314466460240945,4088637.795,0.547,114868545,0.0,0.75,348449143,0.616,0.75,937874012107340,6.332999999999999,0.75,14808674157574040,26160372.547,0.703,28159255834501528,49744.941,0.499,14756374012,0.0,0.624,35022477456,61.869,0.7490000000000001,40009,0.071,565850.583171,999.6080000000001,1512,0.003,0,0.0,0,0.0,160560,0.284,160570,0.284,566072.754926,48.216
1505,95872,39972,3303848,20160,46388,3368204,20160,49748,726899,9211078481,347.00300000000004,0.7609999999999999,329512360,0.035,0.758,647847852,24.406,0.7559999999999999,2249334016395727,268.461,0.75,837862253119858,31564240.681999996,0.503,4909931816066098,184968.674,0.516,47414934289,0.0,0.644,67210585661,2531.981,0.765,63402,0.002,26528.198456000002,999.38,6020,0.22699999999999998,0,0.0,40,0.002,405933,0.015,406030,0.015,26544.666845,2.366,11.220846498,2033414864795351,3786364.485,0.622,116859593,0.0,0.609,368715973,0.687,0.75,2064203993314761,57.887,0.75,3565894104574471,6639950.867000001,0.7490000000000001,11130613709130476,20726.002,0.518,16917915347,0.0,0.625,38228202012,71.184,0.7490000000000001,54685,0.102,537056.381572,1000.038,2006,0.004,0,0.0,0,0.0,168822,0.314,168826,0.314,537036.218506,48.213,1838603652050258,3423386.604,0.612,92278178,0.0,0.638,318226723,0.593,0.7490000000000001,2438791285244695,81.25,0.75,3001601369542471,5588829.277000001,0.75,8158195668798950,15190.146,0.5,14059032978,0.0,0.624,33652625775,62.659,0.7490000000000001,35152,0.065,536926.09718,999.7289999999999,1665,0.003,0,0.0,0,0.0,164085,0.306,164089,0.306,537071.579896,48.213
1506,95056,39532,3503120,20246,49948,3350260,19634,45312,725614,9099116223,369.038,0.763,336418597,0.037000000000000005,0.758,601992851,24.415,0.7559999999999999,2983009275729451,211.173,0.754,1412592638593872,57291382.991000004,0.498,3283025369255611,133151.666,0.514,47312002928,0.0,0.643,62446373431,2532.676,0.763,64569,0.003,24638.36322,999.273,6777,0.275,0,0.0,40,0.002,454721,0.018000000000000002,454809,0.018000000000000002,24656.284503,1.91,12.906539267000001,1427401282157894,2343469.285,0.591,148574741,0.0,0.614,468400050,0.769,0.747,1313209189458207,29.166,0.75,4502494182336418,7392074.641,0.75,11579807836981530,19011.418999999998,0.546,21522897455,0.0,0.624,48469622312,79.57600000000001,0.7490000000000001,120293,0.19699999999999998,608935.653421,999.7339999999999,2341,0.004,0,0.0,0,0.0,188672,0.31,188679,0.31,609097.499795,48.184,723301258090398,1187306.647,0.583,99226915,0.0,0.6659999999999999,367736804,0.604,0.75,1688378656448198,64.27600000000001,0.75,2626780307057630,4311887.591,0.75,12099378167355504,19861.256999999998,0.5,14501013421,0.0,0.624,37746656387,61.961999999999996,0.7490000000000001,35900,0.059000000000000004,609008.7496979999,999.694,1511,0.002,0,0.0,0,0.0,171957,0.282,171960,0.282,609194.987496,48.18600000000001
1507,95198,40232,3523896,21082,47286,3371892,20338,48680,726149,9322754668,380.028,0.764,336949625,0.036000000000000004,0.762,598995571,24.416999999999998,0.763,3546390710236314,1249.075,0.754,283921313629701,11573625.154000001,0.495,4159928946957667,169573.24399999998,0.507,48079974311,0.0,0.643,61688300980,2514.631,0.763,64007,0.003,24514.488086,999.296,6355,0.259,0,0.0,40,0.002,469128,0.019,469213,0.019,24531.753003,1.9809999999999999,12.380657152000001,1174228580630349,1974350.314,0.599,135611480,0.0,0.685,427640390,0.7190000000000001,0.75,1688257355858091,45.22,0.75,3733465143720682,6277455.856000001,0.716,12107109963884544,20356.918999999998,0.499,20656556288,0.0,0.624,44323303290,74.525,0.7490000000000001,99515,0.16699999999999998,594827.6709,1000.1439999999999,2248,0.004,0,0.0,0,0.0,173413,0.292,173421,0.292,594741.759913,48.192,1701778544214572,2861461.4260000004,0.6609999999999999,111754826,0.0,0.588,339495262,0.5710000000000001,0.75,187593282260389,3.9989999999999997,0.75,4691014293911580,7887722.227999999,0.75,9855447430009292,16571.476000000002,0.499,14150921819,0.0,0.624,35109469321,59.035,0.7490000000000001,35779,0.06,594613.398733,999.815,1787,0.003,0,0.0,0,0.0,160366,0.27,160369,0.27,594723.5663760001,48.18600000000001
1508,95200,39696,3576952,20262,50044,3363544,19650,45468,726966,9524635624,357.075,0.767,344019754,0.036000000000000004,0.765,651446439,24.421999999999997,0.762,1497951527659644,103.844,0.7509999999999999,1442504460211968,54078981.45,0.48700000000000004,6334770108851372,237488.288,0.511,48840554695,0.0,0.645,67554109531,2532.58,0.767,64368,0.002,26656.785139,999.3530000000001,6393,0.24,0,0.0,40,0.001,515186,0.019,515269,0.019,26674.031602000003,1.966,13.568638752,1919514195837071,2942036.188,0.586,157275546,0.0,0.62,670775139,1.028,0.747,2064220040083633,61.096000000000004,0.75,3378646603186165,5178445.982,0.7490000000000001,12349621727138674,18928.245,0.547,24593223937,0.0,0.625,70255817047,107.681,0.7490000000000001,148289,0.22699999999999998,652394.9243229999,999.925,2594,0.004,0,0.0,0,0.0,182201,0.27899999999999997,182215,0.27899999999999997,652444.114547,48.184,1376357911696980,2109315.755,0.511,107479652,0.0,0.7490000000000001,356643658,0.547,0.7490000000000001,26962378,0.0,0.75,4947632159621918,7582416.156,0.7390000000000001,9004035255422588,13798.993,0.5,13712502763,0.0,0.625,35762999677,54.808,0.7490000000000001,35783,0.055,652362.7872560001,999.768,1793,0.003,0,0.0,0,0.0,158618,0.243,158620,0.243,652513.9293130001,48.178999999999995
1509,92528,39248,3601180,19888,46520,3363800,19756,46272,727431,9432228115,388.269,0.758,344047804,0.036000000000000004,0.754,592528106,24.391,0.752,3961134090984765,1441.094,0.746,274869894344321,11314757.647,0.512,4280838194609461,176216.63100000002,0.526,48313403175,0.0,0.655,61450208536,2529.5389999999998,0.767,64344,0.003,24275.675811,999.285,5884,0.242,0,0.0,40,0.002,511346,0.021,511438,0.021,24293.043026,1.821,13.33724352,1322976784905845,2121761.273,0.638,155173277,0.0,0.599,469946231,0.754,0.75,3002080394190387,61.527,0.75,4879319015712190,7825345.272000001,0.7490000000000001,9327677079618298,14959.525,0.513,24930429797,0.0,0.625,48132739545,77.194,0.75,153133,0.24600000000000002,623499.2705,999.955,2475,0.004,0,0.0,0,0.0,196873,0.316,196888,0.316,623527.633118,48.176,1952366880828383,3132176.035,0.648,113028337,0.0,0.602,441367114,0.708,0.75,750580222568576,19.045,0.75,3941007378139937,6322545.719,0.7490000000000001,8160237972915022,13091.444,0.5,14975863055,0.0,0.625,46712637615,74.941,0.7490000000000001,36339,0.057999999999999996,623431.1111699999,1000.169,1724,0.003,0,0.0,0,0.0,170115,0.273,170118,0.273,623326.038796,48.163999999999994
1510,94936,39556,3515812,19670,45500,3373028,20150,49796,729532,9240510892,382.065,0.759,336284184,0.036000000000000004,0.755,590754351,24.426,0.754,3698274869514415,667.3919999999999,0.7609999999999999,554138542788063,22911836.96,0.508,2180617923868037,90161.5,0.516,47552864764,0.0,0.643,61173133824,2529.311,0.762,62923,0.003,24169.193974,999.318,5597,0.231,0,0.0,39,0.002,439915,0.018000000000000002,439999,0.018000000000000002,24185.688112,2.194,11.024974814,1951633083483816,3634704.61,0.649,128966828,0.0,0.596,361549345,0.6729999999999999,0.7490000000000001,31198437,0.0,0.75,3564673878980747,6638817.865,0.75,11417067513587250,21263.048,0.505,18020324797,0.0,0.625,37305429410,69.477,0.7490000000000001,53337,0.099,536905.456722,999.928,1952,0.004,0,0.0,0,0.0,180501,0.336,180503,0.336,536944.0691430001,48.203,1581844266076864,2945437.6769999997,0.622,93853631,0.0,0.627,313519731,0.584,0.7490000000000001,2251269233988473,100.00399999999999,0.75,2251172786113919,4191745.853,0.75,8440334266674618,15716.135,0.5,13945501290,0.0,0.624,32201290118,59.96,0.7490000000000001,35537,0.066,536903.2045100001,999.7289999999999,1829,0.003,0,0.0,0,0.0,159654,0.297,159658,0.297,537048.968451,48.213
1511,95056,39596,3450132,20260,49912,3368924,19516,45384,726926,9486445131,361.212,0.752,335980092,0.035,0.76,638692659,24.319000000000003,0.762,2590303231812377,475278491.888,0.76,545007459,20.752,0.507,4704404629651792,179127.96600000001,0.508,49002272603,0.0,0.63,66637736566,2537.342,0.75,63319,0.002,26245.665797,999.347,6500,0.247,0,0.0,40,0.002,448864,0.017,448964,0.017,26262.814953999998,2.182,12.038654032,1200599943819601,2121770.891,0.586,129365134,0.0,0.617,377792476,0.6679999999999999,0.75,750301393828524,15.995999999999999,0.75,4690544363156954,8289406.095,0.75,8236311571024718,14555.695,0.546,17816824961,0.0,0.624,38984047018,68.895,0.7490000000000001,69894,0.124,565700.580159,999.7389999999999,2185,0.004,0,0.0,0,0.0,171974,0.304,171976,0.304,565848.060683,48.201,455842248456219,805652.6259999999,0.617,100635353,0.0,0.633,341588939,0.604,0.75,2438543253201788,108.30799999999999,0.75,2251490664186109,3979269.959,0.75,12104792840940322,21393.932,0.499,14941296247,0.0,0.624,34769643330,61.452,0.7490000000000001,35866,0.063,565678.6712399999,999.7769999999999,1718,0.003,0,0.0,0,0.0,190991,0.33799999999999997,190995,0.33799999999999997,565804.955969,48.195
1512,94936,39436,3687120,21080,46976,3379112,19676,48680,726108,9375516184,394.55699999999996,0.755,335207131,0.035,0.762,578275693,24.336,0.76,2959959925808319,545276872.282,0.76,542836140,22.845,0.508,4452090457380284,187360.95,0.505,48932587446,0.0,0.63,59913169305,2521.375,0.7490000000000001,62583,0.003,23745.493094,999.301,5951,0.25,0,0.0,40,0.002,464099,0.02,464175,0.02,23762.104448,2.06,11.537760145999998,1785432777696105,3237753.9560000002,0.63,128032866,0.0,0.62,375818175,0.682,0.75,375293697649036,11.107999999999999,0.75,3378460508865080,6126595.196,0.7490000000000001,12662446812574974,22962.437,0.5,18887447431,0.0,0.625,39281956508,71.235,0.75,85365,0.155,551299.4447560001,999.742,2186,0.004,0,0.0,0,0.0,169084,0.307,169089,0.307,551441.771609,48.206,2009141990525827,3643153.328,0.63,106668445,0.0,0.62,325304854,0.59,0.75,187606016328269,4.545,0.75,4127962586361380,7485185.569,0.75,8163586270422442,14802.934,0.5,14262081304,0.0,0.625,33578993421,60.888000000000005,0.7490000000000001,35088,0.064,551490.441052,1000.0110000000001,1645,0.003,0,0.0,0,0.0,158810,0.28800000000000003,158815,0.28800000000000003,551484.335044,48.207
1513,293224,96674,3693340,23390,53140,3360160,19788,46452,725440,9472433373,374.434,0.757,341575128,0.036000000000000004,0.757,616524493,24.37,0.755,2238661072830396,813.3969999999999,0.754,275223737983404,10879275.453,0.511,6023820641673106,238114.65,0.514,49162545408,0.0,0.643,63861870079,2524.386,0.7609999999999999,64452,0.003,25280.684424000003,999.316,6243,0.247,0,0.0,40,0.002,517605,0.02,517684,0.02,25297.984151,1.986,12.736482210999998,2085992064974080,3423951.87,0.607,139532981,0.0,0.625,451435906,0.741,0.7490000000000001,2064316159326942,45.836999999999996,0.7490000000000001,4503614912130830,7392243.221,0.75,9770104558051156,16036.671,0.518,22655497034,0.0,0.625,46334634098,76.054,0.7490000000000001,133657,0.21899999999999997,609133.427148,999.8330000000001,2456,0.004,0,0.0,0,0.0,182338,0.299,182349,0.299,609235.218216,48.195,640563398299063,1051589.826,0.659,117401117,0.0,0.591,387210480,0.636,0.7490000000000001,375164096528989,8.333,0.75,4502123211104327,7390973.288,0.75,8443018969822282,13860.6,0.5,14773843430,0.0,0.624,40706671825,66.827,0.7490000000000001,35702,0.059000000000000004,608940.803863,999.676,2047,0.003,0,0.0,0,0.0,165739,0.272,165743,0.272,609138.070982,48.187
1514,106314,43446,3583688,292962,118814,3370196,293226,118794,727515,9549224727,370.022,0.752,337348812,0.035,0.763,630856710,24.445,0.764,3701547142257665,1319.21,0.76,280588095309407,10872468.81,0.501,3103983386271074,120275.81800000001,0.498,49570200551,0.0,0.627,65449807711,2536.105,0.748,63989,0.002,25790.631932,999.3580000000001,5980,0.23199999999999998,0,0.0,40,0.002,509717,0.02,509798,0.02,25807.210875,2.151,11.997105225,5844840666036280,10327387.917000001,0.602,138982394,0.0,0.617,398499201,0.7040000000000001,0.7490000000000001,5627905337394656,62.495,0.75,9005331337009618,15911734.015999999,0.75,37607773104097512,66450.068,0.531,20297494269,0.0,0.624,42108467497,74.402,0.7490000000000001,92138,0.163,565947.63841,999.9860000000001,2367,0.004,0,0.0,0,0.0,173984,0.307,173989,0.307,565955.371564,48.203,2531123045768586,4474338.469,0.5,111360279,0.0,0.75,326862745,0.578,0.75,6190287955251706,49.983999999999995,0.75,12384485054873748,21892407.795,0.75,34356817964862140,60733.528,0.499,15287471193,0.0,0.624,34017638573,60.13399999999999,0.7490000000000001,41799,0.07400000000000001,565610.089037,999.845,1706,0.003,0,0.0,0,0.0,161824,0.28600000000000003,161827,0.28600000000000003,565697.714512,48.188
1515,91722,39644,3514260,20110,45346,3363988,19930,46272,727826,9609721106,359.80300000000005,0.745,341248940,0.035,0.747,647528365,24.244,0.762,2946397300909142,1081.07,0.764,272544601845415,10204486.142,0.516,4110181040315541,153891.455,0.513,49258654106,0.0,0.635,67897605639,2542.19,0.755,63361,0.002,26691.904645,999.3860000000001,5602,0.21,0,0.0,40,0.001,476845,0.018000000000000002,476938,0.018000000000000002,26708.312213,2.3169999999999997,11.525347504,1291474250117624,2341682.913,0.653,129323070,0.0,0.596,407847458,0.74,0.75,1125634681415770,27.269000000000002,0.75,4127966872986091,7484771.37,0.75,11260581378480780,20417.527,0.499,17682893938,0.0,0.624,42434730748,76.942,0.7490000000000001,68075,0.12300000000000001,551527.832418,1000.0219999999999,2166,0.004,0,0.0,0,0.0,179728,0.326,179732,0.326,551515.426314,48.211999999999996,842890939999106,1528074.573,0.5,107577895,0.0,0.75,344156403,0.624,0.75,1125750313405171,20.684,0.75,5442550772849022,9866784.72,0.7490000000000001,9850105982634278,17857.229,0.5,14359048780,0.0,0.625,36178716878,65.58800000000001,0.75,36564,0.066,551396.699541,999.625,1981,0.004,0,0.0,0,0.0,164349,0.298,164352,0.298,551603.275777,48.216
1516,92660,40108,3572004,20030,46256,3369616,20030,46272,726016,9538605948,364.202,0.752,343964727,0.036000000000000004,0.75,638578191,24.381999999999998,0.753,2796457998165823,170.725,0.754,1637987419262165,62541460.658999994,0.515,2697969401701626,103013.579,0.521,49318862111,0.0,0.644,66380939456,2534.55,0.7609999999999999,64299,0.002,26172.627313999998,999.32,7072,0.27,0,0.0,40,0.002,528156,0.02,528242,0.02,26190.424752000003,2.059,12.720797360999999,1378947434293608,2263642.73,0.612,140688014,0.0,0.596,420392314,0.69,0.742,938045476215631,22.726,0.75,4127609022069737,6775771.086,0.75,10755416139854166,17655.8,0.5489999999999999,20673147587,0.0,0.624,43560908960,71.508,0.7490000000000001,99439,0.163,608936.349286,999.613,2188,0.004,0,0.0,0,0.0,170018,0.27899999999999997,170028,0.27899999999999997,609171.852137,48.188,2445426297415864,4015351.7589999996,0.633,107221822,0.0,0.617,338689663,0.556,0.75,1688258083957572,99.98100000000001,0.75,1688578585575463,2772619.645,0.75,10130434905147714,16634.016,0.5,14077437038,0.0,0.624,35823439357,58.821999999999996,0.7490000000000001,36309,0.06,608918.519594,999.835,1548,0.003,0,0.0,0,0.0,162929,0.268,162935,0.268,609019.195416,48.173
1517,94936,39700,3546800,20132,46456,3367516,20156,49796,727916,9744391838,332.97,0.757,337550158,0.034,0.759,716299226,24.476,0.762,2768938728668327,977.8860000000001,0.762,283155697496942,9675550.912,0.49700000000000005,4210492252577372,143874.315,0.501,50463905520,0.0,0.629,74262551759,2537.583,0.752,62506,0.002,29248.873012,999.446,5347,0.183,0,0.0,40,0.001,487992,0.017,488080,0.017,29265.072354000004,2.59,11.297847163,885303700321324,1648210.621,0.635,122876653,0.0,0.614,373848066,0.696,0.7490000000000001,562872184974869,10.001,0.75,5628224763710752,10478324.931,0.75,8722446221436382,16238.979,0.5,17028188102,0.0,0.624,38280104818,71.268,0.7490000000000001,53502,0.1,536925.288358,999.6189999999999,2230,0.004,0,0.0,0,0.0,169152,0.315,169155,0.315,537130.199784,48.218999999999994,716846541284550,1334694.774,0.589,94251462,0.0,0.6609999999999999,480079638,0.894,0.7490000000000001,2063628141303397,57.893,0.75,3564578901000883,6636880.497,0.75,9566134205222882,17811.161,0.5,14876965284,0.0,0.624,50368280626,93.781,0.7490000000000001,35126,0.065,536911.974533,999.675,1768,0.003,0,0.0,0,0.0,158677,0.295,158683,0.295,537086.497612,48.21
1518,95320,40048,3418720,20552,50356,3372180,19676,45204,728532,9583469326,353.769,0.753,344105605,0.035,0.7509999999999999,659973612,24.363000000000003,0.755,4492262792347100,1634.06,0.7509999999999999,274914179191315,10148324.909,0.511,2151791408252010,79432.34700000001,0.523,48815117413,0.0,0.649,68607236182,2532.603,0.765,65970,0.002,27071.164093,999.319,7542,0.278,0,0.0,40,0.001,477206,0.018000000000000002,477309,0.018000000000000002,27089.611504,2.05,13.216799175,1377547626970573,2159286.379,0.51,154585585,0.0,0.7390000000000001,461865982,0.7240000000000001,0.75,2063431020502057,45.816,0.75,4503705173755268,7059494.02,0.75,8727972914778014,13680.973999999998,0.499,22550669338,0.0,0.624,46899551748,73.514,0.7490000000000001,105672,0.166,637746.864453,999.659,2044,0.003,0,0.0,0,0.0,184639,0.289,184645,0.289,637964.30185,48.177,939473119835307,1472271.042,0.599,110672721,0.0,0.62,347515814,0.545,0.75,1688238966183033,44.99100000000001,0.75,3752414759344888,5880499.901000001,0.75,8744571141512100,13703.829,0.531,14292495644,0.0,0.624,36265346391,56.832,0.7490000000000001,36348,0.057,637917.639027,999.696,1685,0.003,0,0.0,0,0.0,164013,0.257,164017,0.257,638111.524916,48.183
