branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
689736444112506,711261.976,61.22%,425944363,0.00%,59.13%,984323518,1.015,75.01%,1876082208128415,76.915,75.02%,2439160584538473,2515282.748,75.01%,12095407389272490,12472.885,54.69%,94438546133,0.00,62.49%,104023887711,107.270,74.98%,111155,0.115,969664.193996,999.926,4802,0.005,0,0.000,0,0.000,919786,0.948,919892,0.949,969736.140717,48.119,20.152798265
2592994835509600,2843009.590,65.13%,329247822,0.00%,59.92%,776787789,0.852,75.00%,187655718365525,2.777,75.00%,6757656540245204,7409225.072,74.97%,9282926522631494,10177.980,50.03%,59228584033,0.00,62.51%,80733004432,88.517,74.99%,84687,0.093,912017.913337,999.954,3188,0.003,0,0.000,0,0.000,551998,0.605,552010,0.605,912059.827390,48.124,18.952397746
1672371036273722,2563322.526,58.91%,268506156,0.00%,61.74%,674855488,1.034,74.72%,2064217750570371,73.341,75.00%,2814551775796944,4313997.200,75.01%,11062090709204556,16955.392,54.71%,47782659583,0.00,62.51%,69551343918,106.605,74.97%,77164,0.118,652156.803356,999.592,2562,0.004,0,0.000,0,0.000,579984,0.889,580002,0.889,652423.180976,48.173,13.543323518
2241884732267197,2245126.093,62.78%,442872108,0.00%,59.65%,1023311068,1.025,75.01%,2438866790253181,76.460,75.02%,3189718487151871,3194330.244,75.01%,11505563412745558,11522.198,52.60%,96772766354,0.00,62.48%,105536581814,105.689,74.98%,110577,0.111,998573.543206,1000.017,4974,0.005,0,0.000,0,0.000,635212,0.636,635320,0.636,998556.268060,48.114,20.754022450
689249996099799,1283573.120,61.26%,187827867,0.00%,60.96%,484380674,0.902,74.98%,938285890819621,18.521,75.00%,5065964397334022,9434219.459,75.01%,9579861092010622,17840.337,52.89%,29133017000,0.00,62.51%,50343405842,93.753,74.97%,66499,0.124,536843.574554,999.750,2334,0.004,0,0.000,0,0.000,262095,0.488,262103,0.488,536977.586696,48.204,11.139643644
2722787919013938,4469731.234,62.03%,205585611,0.00%,59.66%,575188624,0.944,74.99%,1313642065207812,46.666,74.99%,2815001096203340,4621108.473,74.99%,10275166070742160,16867.722,53.42%,35089189571,0.00,62.50%,59131703876,97.071,74.98%,76254,0.125,609106.109253,999.909,2806,0.005,0,0.000,0,0.000,268243,0.440,268275,0.440,609161.440952,48.186,12.641970487
2160742916429002,2573329.241,65.13%,344310830,0.00%,58.38%,736479363,0.877,75.00%,750604459889319,18.179,75.00%,4128865077331245,4917257.465,74.99%,10096978956297584,12024.962,51.57%,60399669550,0.00,62.51%,77630585535,92.454,75.00%,83866,0.100,839851.858036,1000.219,3340,0.004,0,0.000,0,0.000,539364,0.642,539381,0.642,839668.271736,48.122,17.448688133
2025921178011763,2153288.184,62.52%,444028832,0.00%,60.42%,1059122076,1.126,74.99%,1501047685313978,50.002,75.01%,3002000748933177,3190732.597,75.01%,12426811125898202,13208.068,52.10%,97984649488,0.00,62.49%,109561265234,116.449,74.98%,113014,0.120,940680.816269,999.820,4543,0.005,0,0.000,0,0.000,955107,0.001,955218,0.001,940849.995290,48.119,19.552680823
2330225272443347,2822672.358,66.44%,488809755,0.00%,58.59%,993092641,1.203,75.00%,253578940,0.000,75.02%,5816028572736766,7045131.334,75.01%,10414103800670286,12614.919,50.00%,97655056216,0.00,62.48%,102041923448,123.606,74.97%,110970,0.134,825360.989304,999.785,4562,0.006,0,0.000,0,0.000,870761,0.001,870889,0.001,825538.701358,48.142,17.148049029
2250477597348184,2590414.413,62.54%,449417658,0.00%,59.91%,993818884,1.144,74.99%,1876681335075693,45.456,74.99%,4128568158718009,4752192.369,75.00%,10428801111425764,12004.082,52.63%,97123928833,0.00,62.50%,102779064200,118.304,74.99%,112540,0.130,868679.999969,999.895,5083,0.006,0,0.000,0,0.000,799994,0.921,800123,0.921,868771.261452,48.129,18.050810751
6697827402916320,6428542.165,63.04%,482789377,0.00%,61.99%,1068249973,1.025,75.01%,217415550,0.000,75.02%,18762447766001796,18008106.110,75.01%,32373615882929872,31072.039,49.99%,99096174995,0.00,62.49%,109089978077,104.704,74.98%,121852,0.117,1041797.643851,999.912,4987,0.005,0,0.000,0,0.000,601864,0.578,601989,0.578,1041889.005499,48.110,21.656504345
1009419550160447,1025725.538,55.77%,533274591,0.00%,69.27%,1019021935,1.035,74.98%,1876469225016850,27.781,75.00%,6754593213548620,6863705.740,75.01%,10693196960859852,10865.933,50.01%,100408116344,0.00,62.50%,107251258124,108.984,74.99%,118192,0.120,983898.802523,999.793,5058,0.005,0,0.000,0,0.000,608871,0.619,609030,0.619,984102.971466,48.113,20.454198073
1549991511863271,1673182.355,63.56%,310205018,0.00%,61.48%,797957128,0.861,75.01%,3002041751707916,94.103,75.01%,3190163695859821,3443712.799,75.00%,8724562195418648,9417.976,50.01%,59896001439,0.00,62.49%,82492300472,89.049,74.99%,85625,0.092,926342.544646,999.967,3122,0.003,0,0.000,0,0.000,647878,0.699,647889,0.699,926373.330898,48.118,19.252215950
2506365713367817,3842612.037,61.77%,249133953,0.00%,63.30%,627190322,0.962,74.99%,1125989567122354,29.999,74.99%,3753448312958522,5754565.501,74.99%,8719856367848416,13368.769,50.03%,46470253894,0.00,62.50%,66120167517,101.372,74.99%,80018,0.123,652167.830210,999.865,2859,0.004,0,0.000,0,0.000,597086,0.915,597111,0.915,652255.728522,48.164,13.542528154
1139614431380956,1249529.734,61.75%,460600700,0.00%,58.37%,1032726639,1.132,74.74%,1501112542919720,38.089,75.00%,3941109105948736,4321227.319,74.99%,10961449389601828,12018.676,55.21%,103517924397,0.00,62.51%,108290760977,118.735,75.00%,118271,0.130,912088.851781,1000.059,4531,0.005,0,0.000,0,0.000,1273664,0.001,1273809,0.001,912034.663946,48.124,18.951717078
1679978389906572,2000258.607,58.64%,330374810,0.00%,65.64%,745603310,0.888,75.00%,375286095878245,7.141,75.00%,5255349205515128,6257257.560,74.98%,9697301952611850,11546.048,50.80%,59335309691,0.00,62.51%,76382371184,90.944,74.99%,83417,0.099,839830.679884,999.941,2990,0.004,0,0.000,0,0.000,683492,0.814,683501,0.814,839880.595436,48.134,17.448933892
1911498885718295,2097099.702,58.90%,472285624,0.00%,62.00%,1002761167,1.100,74.99%,256604931,0.000,74.99%,5630427660109882,6177125.320,74.99%,10129397304160620,11112.931,54.19%,99059019048,0.00,62.51%,104546141968,114.697,74.99%,111518,0.122,911639.303396,1000.157,4352,0.005,0,0.000,0,0.000,838922,0.920,839058,0.921,911496.427273,48.099,18.950498679
843447730918805,1613616.396,50.06%,130784892,0.00%,75.03%,379419990,0.726,75.02%,562780730601112,9.374,75.02%,6003925621477782,11486227.859,75.01%,8727114886309840,16696.015,49.99%,18333209104,0.00,62.49%,38664938712,73.971,75.00%,56656,0.108,522575.049911,999.749,2132,0.004,0,0.000,0,0.000,183938,0.352,183940,0.352,522706.470300,48.223,10.839403120
562453123734673,1076620.864,50.04%,134476192,0.00%,75.03%,377261934,0.722,75.02%,1313050117450059,33.324,75.03%,3940228225873163,7542196.387,75.01%,10418735436799164,19943.045,49.98%,18699154430,0.00,62.48%,38045593687,72.825,74.97%,54572,0.104,522506.498342,1000.157,2182,0.004,0,0.000,0,0.000,190612,0.365,190617,0.365,522424.506529,48.200,10.838670887
2552849859745368,4885284.482,66.16%,137906928,0.00%,58.92%,347334828,0.665,75.01%,187614242783977,4.761,75.01%,3940599475453108,7540964.226,75.00%,9571435628715852,18316.465,49.99%,18774284596,0.00,62.50%,36302049580,69.470,75.01%,56593,0.108,522334.103133,999.569,2096,0.004,0,0.000,0,0.000,189643,0.363,189648,0.363,522559.099535,48.215,10.838100183
1556230600718158,2979022.551,63.30%,139963307,0.00%,59.68%,385124728,0.737,75.02%,1313170054524187,38.880,75.02%,3377457033932535,6465314.758,75.01%,10272912804343436,19664.977,52.06%,19583540592,0.00,62.48%,39834690964,76.254,74.98%,57105,0.109,522393.799030,999.995,2118,0.004,0,0.000,0,0.000,191530,0.367,191535,0.367,522396.381331,48.199,10.838280119
2395134999858248,4458569.080,64.64%,137201825,0.00%,60.45%,379190305,0.706,74.99%,563023915717418,11.539,74.99%,4879192301351730,9082667.963,75.00%,9283501739340584,17281.336,50.03%,19343018113,0.00,62.51%,39793286391,74.076,74.97%,58069,0.108,537082.125626,999.784,2551,0.005,0,0.000,0,0.000,182790,0.340,182795,0.340,537198.136203,48.221,11.140407546
6686832352051078,12451926.299,56.83%,134910278,0.00%,68.22%,405647425,0.755,74.99%,4877704538409502,33.765,75.02%,14446174345594284,26901033.072,75.01%,30388229612221968,56587.630,50.02%,21214074768,0.00,62.48%,43506076432,81.015,74.98%,64019,0.119,536815.179621,999.634,2307,0.004,0,0.000,0,0.000,185026,0.345,185031,0.345,537011.880055,48.209,11.139132066
1568666346006120,2922384.177,62.80%,123694570,0.00%,60.69%,388558350,0.724,74.98%,1688687556338527,42.858,75.01%,3940154214540866,7340403.751,75.01%,10638500877673696,19819.248,51.59%,18856477392,0.00,62.49%,40578753136,75.597,74.98%,56740,0.106,536707.315271,999.872,2372,0.004,0,0.000,0,0.000,186988,0.348,186991,0.348,536776.224891,48.187,11.139449908
1482325417347923,2916839.898,66.46%,134893264,0.00%,58.65%,380139443,0.748,75.00%,562981113128245,9.998,75.00%,5631048935390544,11080473.970,74.98%,10127925116587132,19929.184,50.03%,18716298205,0.00,62.52%,39396894314,77.523,74.98%,55531,0.109,508053.985151,999.721,2290,0.005,0,0.000,0,0.000,177929,0.350,177932,0.350,508195.673832,48.226,10.537870396
2203890943679848,4338310.159,63.86%,122203983,0.00%,61.24%,379053393,0.746,74.99%,750674932196781,26.663,74.99%,2815375721408984,5542004.303,74.98%,11532137441222654,22700.755,50.04%,18775274413,0.00,62.52%,38752021192,76.282,74.99%,56253,0.111,507966.720180,999.921,2386,0.005,0,0.000,0,0.000,191370,0.377,191373,0.377,508006.772884,48.208,10.537745324
1018743744405864,1949196.287,55.26%,126663321,0.00%,75.02%,377315769,0.722,75.02%,1125578290386581,18.009,75.02%,6250217321839548,11958748.669,69.80%,13230143842957182,25313.674,50.00%,17219766210,0.00,62.50%,37553758128,71.853,75.00%,54588,0.104,522550.954036,999.814,2054,0.004,0,0.000,0,0.000,182234,0.349,182237,0.349,522648.104299,48.214,10.840176595
723067743686944,1346453.717,58.39%,137171497,0.00%,66.13%,377661082,0.703,75.00%,1313114617838074,33.330,75.02%,3939755558304192,7336378.313,75.02%,10583061722775800,19707.148,50.53%,18381304828,0.00,62.49%,38410555288,71.526,74.96%,57669,0.107,536779.935364,999.560,1955,0.004,0,0.000,0,0.000,182983,0.341,182987,0.341,537016.411937,48.210,11.139040311
3190669934301155,6107073.582,66.16%,139340501,0.00%,58.90%,372179507,0.712,75.03%,375166051403255,9.521,75.03%,3940502318484570,7542283.628,75.00%,9856505586448868,18865.757,49.98%,19377167127,0.00,62.48%,38460291886,73.615,74.98%,57296,0.110,522356.111260,999.811,2091,0.004,0,0.000,0,0.000,187883,0.360,187885,0.360,522454.804485,48.200,10.839226687
2307207263257875,4296399.977,61.00%,134168090,0.00%,60.19%,384596571,0.716,74.72%,750679141898408,21.054,74.99%,3565417508290562,6639394.710,75.00%,9608682661249608,17892.950,54.19%,20692876142,0.00,62.51%,39788930677,74.094,74.98%,57541,0.107,536829.235752,999.664,2482,0.005,0,0.000,0,0.000,200103,0.373,200107,0.373,537009.420882,48.207,11.139595048
226865836270491,446532.038,62.04%,124281240,0.00%,62.53%,379573448,0.747,75.00%,2627326386467829,55.989,74.99%,4692552065072988,9236185.023,74.98%,7237587066791414,14245.488,50.56%,17722596049,0.00,62.50%,39155194080,77.068,74.98%,53937,0.106,507929.948217,999.741,2095,0.004,0,0.000,0,0.000,180208,0.355,180211,0.355,508061.721723,48.213,10.537769545
1830266018875411,3407756.866,61.52%,132900526,0.00%,61.22%,376354791,0.701,74.97%,35601597,0.000,75.00%,6191558710317610,11528010.951,75.01%,8331585680915034,15512.509,52.37%,18879747613,0.00,62.51%,39678564597,73.877,74.97%,55802,0.104,536837.720545,999.534,2000,0.004,0,0.000,0,0.000,182210,0.339,182214,0.339,537088.205138,48.215,11.139486083
1373046196819364,2489266.012,61.50%,118726460,0.00%,62.80%,385797768,0.699,75.01%,3940055688079803,161.490,75.01%,2439812773410845,4423261.960,74.99%,9696445069015120,17579.184,50.80%,19079086260,0.00,62.50%,39427070840,71.479,75.00%,57263,0.104,551343.447759,999.559,2233,0.004,0,0.000,0,0.000,186796,0.339,186800,0.339,551586.769062,48.217,11.439560819
2626973315541186,5169511.579,58.93%,130228908,0.00%,64.61%,370703010,0.729,74.98%,3941256007072432,42.853,74.99%,9197055085968584,18098502.364,74.98%,31365842024100096,61723.537,51.60%,18501962242,0.00,62.52%,37585530689,73.963,74.98%,59575,0.117,507956.098722,999.586,2234,0.004,0,0.000,0,0.000,178003,0.350,178007,0.350,508166.637262,48.226,10.537106588
1317540983168904,2521140.435,64.09%,117678041,0.00%,60.45%,357585815,0.684,75.03%,937894941116893,26.307,75.03%,3565188583423148,6822058.068,75.00%,9751028325161030,18658.783,50.52%,17246933125,0.00,62.46%,36754935593,70.331,74.97%,54768,0.105,522526.105480,999.864,2291,0.004,0,0.000,0,0.000,184578,0.353,184582,0.353,522597.220320,48.219,10.837902937
1608229837864047,2994735.479,61.26%,128123629,0.00%,62.00%,383192749,0.714,74.98%,2815163138463058,107.146,74.99%,2627405788979694,4892575.146,74.99%,11124794658708398,20715.831,51.87%,20014555004,0.00,62.50%,39642117746,73.819,74.99%,57243,0.107,536968.215564,999.905,2473,0.005,0,0.000,0,0.000,192379,0.358,192381,0.358,537018.995244,48.211,11.138919752
2404720308492784,4477084.134,64.38%,140537329,0.00%,60.69%,407439941,0.759,74.98%,187637839505339,4.167,75.00%,4502621279359214,8382935.105,75.02%,10412151302144920,19385.239,50.01%,19996786390,0.00,62.50%,42726298309,79.547,74.96%,57065,0.106,536942.292508,999.674,2252,0.004,0,0.000,0,0.000,191937,0.357,191943,0.357,537117.515902,48.217,11.139599738
1636691776420893,3047752.663,60.19%,131895244,0.00%,67.18%,380581161,0.709,75.00%,2438507439392543,69.957,75.03%,3485705900678528,6490879.708,72.68%,10975867589727990,20438.625,50.01%,20011458922,0.00,62.49%,40717255372,75.821,74.96%,57763,0.108,536779.287939,999.559,2726,0.005,0,0.000,0,0.000,186243,0.347,186246,0.347,537015.945022,48.210,11.139107801
1615506246236675,3008418.849,60.98%,128554460,0.00%,59.65%,392462672,0.731,74.98%,1500989974751325,44.447,75.01%,3377063206046779,6288815.427,75.01%,11114018750039304,20696.685,54.45%,20951799573,0.00,62.48%,39883006180,74.271,74.97%,58007,0.108,536808.349450,999.652,2472,0.005,0,0.000,0,0.000,197381,0.368,197387,0.368,536995.121740,48.207,11.139370649
1603363606852470,2985732.360,52.67%,133069066,0.00%,72.38%,393805234,0.733,75.00%,750325032002573,13.332,75.03%,5628205530141140,10480664.092,75.02%,11537539313119848,21484.836,50.01%,18859346114,0.00,62.48%,40792326558,75.962,74.97%,57860,0.108,536868.700209,999.740,2564,0.005,0,0.000,0,0.000,186724,0.348,186727,0.348,537008.483507,48.209,11.139219972
4210867088591478,8056035.415,56.82%,119370395,0.00%,68.26%,377644454,0.722,75.03%,3939176380763859,36.194,75.03%,10883361560699074,20821542.054,75.00%,26742925499370212,51163.323,49.99%,18875746760,0.00,62.49%,39150887612,74.902,75.00%,59427,0.114,522516.773943,999.655,2278,0.004,0,0.000,0,0.000,182932,0.350,182935,0.350,522697.191806,48.222,10.839302623
1952736711909810,3736800.439,64.86%,136571828,0.00%,60.20%,372913061,0.714,75.02%,937927910987884,18.513,75.03%,5066250108908716,9694888.980,75.00%,8729964139939056,16705.854,49.98%,19325299370,0.00,62.48%,38645715584,73.953,74.98%,57710,0.110,522353.933713,999.588,2337,0.004,0,0.000,0,0.000,190175,0.364,190179,0.364,522569.172208,48.214,10.838521901
1967524223641966,3662217.518,64.38%,136551920,0.00%,59.67%,379360877,0.706,74.99%,38839723,0.000,74.99%,5441621606775102,10128669.184,75.00%,10475585971544124,19498.553,51.05%,18679462783,0.00,62.51%,39572719816,73.658,74.98%,56973,0.106,537111.641056,999.744,2273,0.004,0,0.000,0,0.000,190919,0.355,190924,0.355,537249.416299,48.225,11.140423619
2067916212860215,3850189.294,61.25%,122031497,0.00%,61.74%,368510681,0.686,74.99%,1689055805877669,52.945,74.99%,3190215024276877,5939762.770,75.00%,9450177129380682,17594.993,52.12%,19361647631,0.00,62.50%,38869129737,72.369,74.99%,60108,0.112,536968.006809,999.764,2176,0.004,0,0.000,0,0.000,190337,0.354,190344,0.354,537094.686702,48.220,11.138436397
692229617335509,1255105.119,60.99%,145505941,0.00%,61.25%,404474618,0.733,75.01%,2063969813319430,54.982,75.01%,3753899505691229,6806323.174,74.98%,9583819846284076,17376.751,52.87%,21563025080,0.00,62.51%,42731437171,77.478,74.99%,58942,0.107,551300.392117,999.582,2545,0.005,0,0.000,0,0.000,219361,0.398,219366,0.398,551531.187932,48.211,11.440055657
698033858509862,1299970.168,60.49%,129304830,0.00%,64.58%,400109110,0.745,74.98%,187655482364005,3.449,75.00%,5440350289345502,10131733.571,75.02%,10129416378385828,18864.327,50.02%,18036692013,0.00,62.50%,40959596107,76.280,74.97%,55071,0.103,536772.062821,999.647,2126,0.004,0,0.000,0,0.000,179633,0.335,179635,0.335,536961.444109,48.209,11.138143549
1311901879244347,2442972.868,64.37%,117846768,0.00%,60.69%,359270572,0.669,74.98%,1688697872853106,45.006,75.01%,3752160556152892,6987128.062,75.02%,10409328895149998,19383.849,50.03%,17743306825,0.00,62.49%,38327913748,71.373,74.97%,55600,0.104,536822.966216,999.651,2104,0.004,0,0.000,0,0.000,178687,0.333,178689,0.333,537010.417257,48.213,11.138331383
1717252461350062,3378439.579,57.37%,116796489,0.00%,67.73%,384726681,0.757,75.00%,5441855029037442,59.167,75.00%,9197410900168322,18094542.131,74.98%,29537185512706016,58110.033,50.03%,18325144156,0.00,62.51%,39183454690,77.088,75.01%,58261,0.115,508133.011715,999.676,2121,0.004,0,0.000,0,0.000,180638,0.355,180641,0.355,508297.520514,48.229,10.539292587
1748439865683111,3441018.341,64.39%,125162185,0.00%,60.72%,359400604,0.707,75.00%,31553894,0.000,74.99%,4880257925471426,9604595.137,74.98%,8721456213350670,17164.268,50.02%,16872831535,0.00,62.53%,37168074451,73.149,74.98%,55382,0.109,508048.162042,999.865,2284,0.004,0,0.000,0,0.000,176671,0.348,176674,0.348,508116.985234,48.215,10.538619092
1549385836481059,2885304.694,63.58%,135306424,0.00%,61.48%,403104513,0.751,74.99%,36001087,0.000,75.00%,5441022972093832,10132407.790,75.01%,9847441197967246,18338.149,50.02%,18957888951,0.00,62.50%,41958342888,78.136,74.97%,55595,0.104,536846.115273,999.728,2197,0.004,0,0.000,0,0.000,181345,0.338,181347,0.338,536992.103454,48.213,11.137982368
4734286470359952,9315716.072,65.40%,120275463,0.00%,59.70%,337418755,0.664,75.00%,30254777,0.000,75.00%,3941329738687158,7755404.964,74.99%,8159402650363774,16055.361,50.02%,16405984332,0.00,62.52%,34604222578,68.091,75.00%,55330,0.109,508151.570721,999.896,2186,0.004,0,0.000,0,0.000,176865,0.348,176871,0.348,508204.246869,48.225,10.538117617
220394882562091,410356.381,63.86%,141673953,0.00%,59.40%,383905995,0.715,74.98%,938275555880500,26.320,75.00%,3564913348104023,6637563.103,75.01%,12487098903782960,23249.908,51.84%,19831033402,0.00,62.50%,40231952408,74.908,74.97%,54282,0.101,536837.628878,999.546,2107,0.004,0,0.000,0,0.000,192688,0.359,192695,0.359,537081.650739,48.217,11.138865583
455831512120562,872331.841,61.75%,124496421,0.00%,58.66%,444378465,0.850,74.76%,2063785680271633,64.691,75.01%,3190196882221351,6105129.296,75.00%,11272726749594466,21572.792,54.93%,19231821195,0.00,62.49%,46173552851,88.363,75.00%,56238,0.108,522213.440310,999.368,2255,0.004,0,0.000,0,0.000,182588,0.349,182591,0.349,522543.705055,48.219,10.836930013
1154167383259032,2039392.123,60.97%,118312632,0.00%,62.52%,382996316,0.677,75.01%,3001443968905687,72.712,75.02%,4127860954321901,7293852.899,75.01%,8186039129139254,14464.578,51.58%,18962219674,0.00,62.47%,38979258887,68.876,74.97%,56672,0.100,565754.334846,999.677,2459,0.004,0,0.000,0,0.000,182404,0.322,182594,0.323,565936.962446,48.204,11.740462382
5112747347666642,9784046.239,63.31%,120902329,0.00%,61.76%,444822116,0.851,75.03%,3376531151079177,35.991,75.03%,9381591795457980,17953151.542,75.01%,29002973897576668,55501.752,49.98%,18715973670,0.00,62.49%,47382639629,90.674,74.99%,58030,0.111,522588.473015,1000.055,2323,0.004,0,0.000,0,0.000,176052,0.337,176059,0.337,522559.605967,48.210,10.839327406
