branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
9275057647,383.466,75.37%,335126693,3.61%,75.04%,586240031,24.237,75.57%,4631943800644288,858122153.148,75.96%,539776742,22.316,51.67%,1628380588936377,67323.494,51.86%,47904374402,0.00,64.18%,61304319631,2534.555,75.76%,62205,0.003,24170.221617,999.290,6008,0.248,0,0.000,40,0.002,446648,0.018,446749,0.018,24187.404761,2.134,11.335292623
9367375161,381.384,76.20%,339677724,3.63%,75.44%,596285875,24.277,75.13%,3348900218743545,203.102,75.64%,1648879713272922,67132617.676,51.21%,1613418241428591,65688.837,52.34%,48583437765,0.00,64.74%,62331333801,2537.763,76.37%,63688,0.003,24544.781436,999.318,5493,0.224,0,0.000,40,0.002,451763,0.018,451834,0.018,24561.528663,2.219,11.070236822
9967487275,324.688,75.80%,342401525,3.44%,75.85%,751256762,24.472,76.12%,2959239032397722,1054.929,76.09%,280515438966330,9137702.588,50.17%,4198636549970412,136769.271,50.28%,51317549717,0.00,63.14%,78060671072,2542.802,75.40%,64327,0.002,30681.881066,999.453,5877,0.191,0,0.000,40,0.001,403002,0.013,403098,0.013,30698.683424,2.701,11.367705235
9553773745,355.034,76.46%,337700672,3.53%,75.65%,657389171,24.430,75.23%,2993039430413905,356.652,75.23%,839204902676543,31186230.934,50.31%,2708396855903280,100648.470,51.96%,49156277493,0.00,64.75%,68122670079,2531.550,76.58%,63039,0.002,26893.773918,999.417,5284,0.196,0,0.000,40,0.001,459723,0.017,459796,0.017,26909.468619,2.554,10.537079898
8873254912,369.589,75.92%,328670878,3.70%,75.80%,584995530,24.366,75.52%,4436669897984120,806.231,76.13%,550297898505427,22921041.316,51.15%,1657005642957846,69017.699,50.96%,45770475372,0.00,64.13%,60388781016,2515.317,76.03%,61985,0.003,23991.962203,999.315,6166,0.257,0,0.000,40,0.002,438305,0.018,438403,0.018,24008.416150,2.136,11.242457982
9626483038,361.101,75.15%,341851707,3.55%,75.41%,649296783,24.356,76.19%,3678078579094477,1326.319,76.53%,277314868978849,10402427.671,50.75%,2225349222025332,83475.633,50.60%,49831166469,0.00,63.41%,67498106945,2531.938,75.46%,63627,0.002,26641.188168,999.344,6183,0.232,0,0.000,40,0.002,466037,0.017,466118,0.017,26658.668317,2.344,11.375359877
9254389136,381.311,75.47%,331663850,3.58%,75.95%,589764039,24.300,76.53%,2385643343733533,439250756.504,76.69%,543116502,22.378,50.25%,5014634316418874,206619.204,50.52%,48147652278,0.00,63.24%,61327632270,2526.897,75.28%,62468,0.003,24252.769641,999.293,6070,0.250,0,0.000,39,0.002,458133,0.019,458217,0.019,24269.933383,2.137,11.357266945
9534725974,341.154,75.53%,333658946,3.50%,75.67%,682918357,24.435,75.81%,2964614529153095,533.300,75.96%,555900469407060,19890197.247,50.63%,3040161105341480,108777.393,50.92%,48640669296,0.00,63.44%,70976475137,2539.548,75.57%,62858,0.002,27931.980889,999.410,5684,0.203,0,0.000,40,0.001,395035,0.014,395132,0.014,27948.464387,2.549,10.962950712
9807979790,345.515,75.36%,346672893,3.53%,75.22%,690518604,24.326,75.60%,3535676093984541,427.140,75.63%,827755353347107,29160083.517,51.01%,2734276928111228,96322.837,51.47%,49579247278,0.00,64.05%,72204908186,2543.627,75.93%,63270,0.002,28369.478341,999.397,5936,0.209,0,0.000,40,0.001,476830,0.017,476928,0.017,28386.590624,2.475,11.469845299
9373954681,356.160,76.12%,334585120,3.57%,76.26%,640821059,24.348,76.36%,2779079957999968,980.841,75.96%,283336489763440,10765278.427,49.67%,3351990799339506,127357.808,50.38%,48801050611,0.00,63.60%,66525176914,2527.603,75.82%,63646,0.002,26302.595172,999.359,6528,0.248,0,0.000,39,0.001,439785,0.017,439899,0.017,26319.476240,2.305,11.417892861
9260602623,379.883,75.92%,334831912,3.62%,76.46%,595152465,24.414,76.41%,3319614210201786,390.654,76.31%,849759146248680,34858283.272,49.69%,3100770319771695,127197.843,49.93%,48892347098,0.00,62.80%,61541662136,2524.523,75.37%,63695,0.003,24359.955836,999.279,6348,0.260,0,0.000,40,0.002,446214,0.018,446296,0.018,24377.538607,2.113,11.538835664
9185049923,380.059,76.71%,334762127,3.64%,76.18%,589762889,24.403,75.26%,3210084256875815,285.512,74.53%,1124324370278604,46522321.800,50.07%,2157312315981678,89265.323,52.19%,47323344036,0.00,65.14%,60997375601,2523.951,76.72%,62027,0.003,24150.684462,999.308,5520,0.228,0,0.000,40,0.002,445440,0.018,445544,0.018,24167.417420,2.167,11.152139190
9438229491,365.262,75.01%,335151983,3.55%,75.93%,629278646,24.353,76.27%,2766763149126441,510712435.529,76.30%,541745796,20.966,50.95%,4169090439594107,161344.804,50.64%,48511895843,0.00,63.42%,65553237598,2536.926,75.31%,61643,0.002,25823.184856,999.363,5666,0.219,0,0.000,40,0.002,477118,0.018,477204,0.018,25839.632503,2.337,11.055047028
9516994952,367.864,76.11%,338958982,3.56%,76.43%,628687856,24.301,76.15%,3340316534212010,595150755.710,75.84%,561255531,21.694,49.95%,3332027004858462,128794.061,50.69%,49096172015,0.00,63.72%,65594588722,2535.452,75.83%,64325,0.002,25854.251489,999.354,5912,0.229,0,0.000,40,0.002,414573,0.016,414660,0.016,25870.967708,2.328,11.112132136
9363169973,377.878,75.05%,335513215,3.58%,74.85%,602799517,24.328,75.51%,3899558142789411,357.623,75.79%,1090411818181175,44006782.090,51.63%,1900984696969900,76719.839,51.83%,47781252602,0.00,64.30%,62631378215,2527.674,76.15%,62181,0.003,24761.818388,999.336,6229,0.251,0,0.000,40,0.002,458497,0.019,458570,0.019,24778.267494,2.251,11.007126835
9387892349,370.021,76.41%,340602020,3.63%,76.47%,620115734,24.442,75.51%,2633663908568564,232.936,74.81%,1130639662988268,44563808.398,49.79%,3026673843227017,119295.402,51.15%,48633834816,0.00,64.21%,64458990553,2540.631,76.10%,63766,0.003,25354.397212,999.336,6105,0.241,0,0.000,40,0.002,413323,0.016,413409,0.016,25371.253123,2.308,10.993899799
9407277885,384.755,75.24%,333111988,3.54%,76.15%,596639033,24.402,76.27%,3149938480766978,566.784,75.96%,555756611186706,22730311.573,50.65%,3351162053061132,137061.721,50.40%,48536529664,0.00,63.15%,61833954753,2528.994,75.34%,63018,0.003,24433.803331,999.337,5426,0.222,0,0.000,39,0.002,473365,0.019,473445,0.019,24450.021699,2.234,10.946307397
9345718717,377.904,75.36%,340383285,3.64%,75.59%,598452574,24.199,77.01%,2943584844688145,262.807,76.50%,1120055648259604,45290603.413,50.26%,2776685686211973,112278.145,50.69%,48761140693,0.00,63.22%,62623309482,2532.238,75.27%,63200,0.003,24713.284421,999.307,6717,0.272,0,0.000,40,0.002,448683,0.018,448769,0.018,24730.420084,2.156,11.470732877
9704974661,350.744,74.52%,337131748,3.47%,75.97%,672798261,24.315,76.76%,4767661274413606,857540821.275,76.75%,555969017,20.093,51.12%,1687381275939634,60982.972,50.05%,49915236017,0.00,62.77%,70238898172,2538.476,74.92%,62473,0.002,27653.398650,999.410,5723,0.207,0,0.000,40,0.001,462804,0.017,462897,0.017,27669.711951,2.557,10.820378648
9215243223,348.113,75.84%,333387715,3.62%,75.11%,646816677,24.434,75.38%,3519837928394506,423.275,75.97%,831573106439580,31413306.960,50.77%,2192821016277630,82835.483,51.35%,47001446089,0.00,64.20%,66950994095,2529.125,76.12%,62081,0.002,26456.089474,999.399,5069,0.191,0,0.000,40,0.002,402456,0.015,402527,0.015,26472.001420,2.506,10.563949611
9732544044,330.118,75.80%,343248860,3.53%,75.48%,720449323,24.437,75.70%,2230766760060843,396370257.608,75.71%,562798726,19.090,50.65%,5463030904234036,185300.418,51.52%,49511813742,0.00,63.86%,74642554865,2531.799,75.69%,64328,0.002,29465.432996,999.437,5731,0.194,0,0.000,40,0.001,414953,0.014,415045,0.014,29482.021513,2.615,11.273258045
9747169518,355.872,75.82%,345535491,3.54%,75.67%,664378253,24.257,75.94%,3159042292552731,226.510,75.74%,1394656964785828,50919396.179,50.46%,2201829041956437,80389.521,51.14%,49984519153,0.00,63.71%,69640957712,2542.615,75.89%,62757,0.002,27372.718605,999.387,6007,0.219,0,0.000,40,0.001,481881,0.018,481963,0.018,27389.503204,2.409,11.368884082
9287299878,385.946,76.11%,332614267,3.58%,76.13%,587413100,24.411,76.08%,2971933742246156,351.087,75.77%,846495522746429,35177234.918,49.88%,3312151925919989,137640.830,50.99%,48351914079,0.00,64.15%,60996594952,2534.794,76.03%,63307,0.003,24047.269906,999.316,6289,0.261,0,0.000,40,0.002,465247,0.019,465344,0.019,24063.731124,2.137,11.259351973
9192382116,375.149,75.71%,333309883,3.63%,75.47%,592871873,24.196,75.95%,2771756343258515,251.365,76.16%,1102683116855751,45001492.078,51.05%,3291299338370991,134320.893,51.31%,47502478940,0.00,63.92%,62004711698,2530.468,75.67%,62454,0.003,24486.609328,999.321,6247,0.255,0,0.000,40,0.002,451172,0.018,451252,0.018,24503.256802,2.185,11.212632412
9322650372,377.844,76.36%,335174189,3.60%,76.46%,602266984,24.410,76.19%,2419851477524187,427.472,75.61%,566084424968411,22943213.299,49.72%,4158912760816574,168559.350,50.76%,48531008939,0.00,63.83%,62378806761,2528.192,75.97%,64026,0.003,24656.548481,999.322,6099,0.247,0,0.000,40,0.002,450124,0.018,450212,0.018,24673.284321,2.202,11.206993683
9225054195,389.106,75.26%,336141962,3.64%,74.91%,574211962,24.220,75.49%,925936931995289,170664432.026,76.00%,542548275,22.884,51.91%,6477449844473332,273214.003,52.15%,47762686453,0.00,64.27%,60002108040,2530.844,76.16%,62728,0.003,23691.406422,999.286,6488,0.274,0,0.000,40,0.002,464533,0.020,464613,0.020,23708.337667,2.094,11.321827943
9329946806,400.214,76.02%,337654216,3.62%,75.60%,569480098,24.428,75.00%,3171123768665920,1146.039,75.45%,276703032639931,11869363.217,50.86%,3530405053939620,151439.106,51.82%,47897701626,0.00,64.42%,59032467228,2532.237,76.13%,61778,0.003,23296.250348,999.308,5672,0.243,0,0.000,40,0.002,467766,0.020,467857,0.020,23312.373846,2.167,10.759675722
9110626868,381.955,76.10%,329556545,3.62%,76.75%,581280070,24.370,76.86%,2041844753654002,355.892,75.82%,573725795198609,24052933.197,49.06%,5027663225541198,210780.217,50.39%,47939889249,0.00,63.55%,60317358251,2528.750,75.86%,61262,0.003,23835.338967,999.275,5810,0.244,0,0.000,40,0.002,456297,0.019,456380,0.019,23852.633294,2.121,11.243503839
9569913756,352.640,75.23%,340770352,3.56%,75.45%,663514019,24.450,75.67%,1856995301224973,672.414,75.79%,276168257496782,10176478.569,50.96%,5800933485020994,213757.641,50.95%,49046105327,0.00,63.40%,68750410791,2533.373,75.11%,63241,0.002,27121.647139,999.401,5314,0.196,0,0.000,40,0.001,392682,0.014,392781,0.014,27137.899975,2.520,10.769549751
9399306324,387.724,75.10%,334968883,3.56%,75.72%,589620231,24.322,76.96%,1100892517275679,197.567,76.70%,557226158832586,22985738.083,50.51%,5586418780864748,230441.369,50.39%,49657589161,0.00,63.28%,61253886083,2526.740,75.63%,62262,0.003,24225.432260,999.306,5899,0.243,0,0.000,40,0.002,465176,0.019,465263,0.019,24242.256517,2.246,10.794119167
9372725270,372.414,75.25%,335991602,3.58%,75.32%,611863168,24.312,76.02%,1656614544040247,300.937,76.46%,550484602756981,21872845.262,51.13%,5786697935882168,229927.500,51.07%,48381360881,0.00,64.14%,63704950650,2531.240,75.89%,62909,0.002,25150.662445,999.331,6205,0.247,0,0.000,39,0.002,449150,0.018,449232,0.018,25167.489467,2.231,11.280974707
10010375893,334.403,74.27%,344298837,3.44%,74.66%,731866802,24.448,75.56%,3516549199329396,646129172.070,76.04%,544248635,18.181,52.06%,2733564983641972,91316.502,51.49%,50158320723,0.00,63.68%,76185142977,2545.014,75.22%,64402,0.002,29918.887726,999.460,5457,0.182,0,0.000,40,0.001,404484,0.014,404562,0.014,29935.060084,2.755,10.864385750
9601802856,361.878,76.09%,343652521,3.58%,76.10%,646123400,24.351,76.58%,3129331035832063,1110.596,76.46%,281770414707786,10619508.457,49.95%,3924979530467259,147926.649,50.20%,49044699021,0.00,63.51%,67033555542,2526.395,75.53%,64888,0.002,26516.619951,999.372,5484,0.207,0,0.000,40,0.002,405059,0.015,405155,0.015,26533.282199,2.452,10.822671916
9270886985,385.110,75.75%,335870116,3.62%,75.68%,584945035,24.298,76.77%,2193052049535128,404415825.659,77.01%,542276516,22.526,50.11%,4815958012374328,200053.601,49.68%,48421702823,0.00,62.91%,60511045542,2513.613,75.14%,63169,0.003,24056.275420,999.291,6033,0.251,0,0.000,40,0.002,449290,0.019,449376,0.019,24073.338319,2.181,11.036250762
9275649814,373.492,75.52%,329660749,3.55%,75.82%,604773098,24.352,76.03%,2209993670592974,398.088,76.42%,555152511024220,22353721.029,50.70%,4723581612692360,190199.312,50.65%,48111103780,0.00,63.06%,62980446707,2535.965,75.43%,63435,0.003,24818.428318,999.337,5981,0.241,0,0.000,40,0.002,444447,0.018,444546,0.018,24834.903786,2.197,11.305557512
9446363212,382.421,74.70%,338454506,3.58%,75.40%,600704563,24.319,75.99%,3486921746963359,641439406.541,76.69%,543608907,22.007,51.31%,2487202179899515,100690.527,50.93%,48311696382,0.00,62.95%,62795693262,2542.186,74.91%,63398,0.003,24684.369466,999.308,6507,0.263,0,0.000,40,0.002,450970,0.018,451078,0.018,24701.451564,2.152,11.476855412
9385671309,385.213,75.54%,340136714,3.62%,75.81%,592280725,24.309,76.04%,2597601516706911,234.778,75.85%,1106408064263674,45409902.486,50.88%,3563796792721656,146267.611,51.34%,48979625106,0.00,63.89%,61682873147,2531.628,75.77%,63342,0.003,24347.780347,999.297,6539,0.268,0,0.000,40,0.002,460602,0.019,460680,0.019,24364.907293,2.133,11.422545493
9724258314,340.005,75.77%,345568528,3.55%,75.24%,699616870,24.462,75.47%,2425539140014053,431498639.799,75.43%,562119765,19.654,50.44%,4613000428253356,161291.896,51.87%,49268621614,0.00,64.28%,72813759594,2545.907,75.99%,64135,0.002,28583.570466,999.414,6275,0.219,0,0.000,40,0.001,390584,0.014,390676,0.014,28600.323687,2.555,11.195522687
9478374202,382.320,75.85%,342624082,3.61%,76.11%,605482928,24.423,76.29%,2407124140945481,442571602.622,76.01%,543894847,21.939,49.97%,5026407631529192,202745.390,50.40%,49309503743,0.00,63.43%,62410676511,2517.400,75.46%,63169,0.003,24775.210045,999.334,5961,0.240,0,0.000,40,0.002,450905,0.018,450996,0.018,24791.723455,2.251,11.013858698
9633406296,362.186,75.93%,343437572,3.57%,75.59%,650490378,24.456,75.35%,2977419926574932,1076.128,75.63%,276678909889507,10402273.227,50.87%,3574412210303193,134386.869,51.19%,49551780706,0.00,63.87%,67297451866,2530.177,75.86%,62740,0.002,26581.616353,999.387,5876,0.221,0,0.000,40,0.002,411068,0.015,411157,0.015,26597.927574,2.443,10.888059843
9056123540,369.788,75.79%,332140257,3.67%,75.30%,596770175,24.368,75.48%,3173844591526126,610652522.062,75.38%,519746415,21.223,51.12%,3806018191860383,155410.935,51.77%,46564351113,0.00,64.26%,61868834927,2526.287,75.95%,62277,0.003,24473.448889,999.323,5766,0.235,0,0.000,40,0.002,436220,0.018,436321,0.018,24490.028256,2.181,11.228767160
9767434157,386.780,74.50%,341753537,3.50%,75.35%,614383429,24.329,76.50%,1110553487626772,202.115,76.04%,549466540815585,21758293.821,51.23%,6020094545864110,238389.376,51.43%,49974763149,0.00,63.73%,64074626723,2537.287,75.40%,61974,0.002,25237.155024,999.365,5657,0.224,0,0.000,40,0.002,459857,0.018,459950,0.018,25253.199784,2.411,10.472360991
9703046710,357.794,76.10%,342270054,3.53%,75.98%,661270393,24.384,75.43%,3175845646337424,1144.337,75.34%,277527138748571,10233635.331,50.71%,3571532677236906,131697.978,51.23%,49846593120,0.00,64.27%,68503389941,2526.019,76.29%,64167,0.002,27102.987463,999.405,5414,0.200,0,0.000,40,0.001,411457,0.015,411560,0.015,27119.115523,2.509,10.809679986
9424736250,377.676,75.72%,333972629,3.54%,75.77%,610471976,24.463,76.35%,2384947686487818,434224979.629,76.71%,549242397,22.010,49.93%,4819655420607050,193137.139,49.64%,49665965795,0.00,62.60%,62979053729,2523.748,75.09%,63085,0.003,24937.984532,999.335,5646,0.226,0,0.000,40,0.002,472780,0.019,472861,0.019,24954.576028,2.278,10.956136059
9310022543,390.114,75.71%,339421789,3.65%,75.05%,580898003,24.341,74.57%,2061193129232304,762.602,75.11%,270284317422146,11325609.828,52.07%,5094410020618084,213468.916,52.49%,47762163044,0.00,64.73%,60575812230,2538.283,76.39%,62997,0.003,23848.207520,999.301,6124,0.257,0,0.000,40,0.002,450962,0.019,451070,0.019,23864.879820,2.138,11.159972535
9460912371,350.764,75.89%,334334693,3.53%,76.44%,655946128,24.319,76.41%,2421753801246791,216.295,75.55%,1119653851092935,41511276.925,50.28%,3888876656079103,144180.485,50.67%,49325607676,0.00,63.72%,68568127308,2542.170,75.88%,62726,0.002,26955.902961,999.393,5517,0.205,0,0.000,40,0.001,461858,0.017,461944,0.017,26972.281607,2.435,11.076899292
9555754947,363.516,75.23%,340655458,3.56%,75.36%,639957103,24.345,75.63%,3142421901528321,572.039,76.14%,549336549837649,20897617.517,51.24%,4141800846133032,157560.552,50.97%,49424575889,0.00,63.90%,66667368103,2536.130,75.96%,64314,0.002,26270.317225,999.364,5916,0.225,0,0.000,40,0.002,406600,0.015,406685,0.015,26287.042022,2.360,11.139702258
9300865418,354.926,76.64%,332225811,3.57%,76.67%,639814186,24.416,76.03%,1489195445842604,104.329,75.60%,1427403189029492,54470432.167,49.30%,4473369749082732,170706.066,50.34%,48532537767,0.00,63.72%,66284009880,2529.432,76.22%,64548,0.002,26187.869226,999.342,6198,0.237,0,0.000,40,0.002,470181,0.018,470285,0.018,26205.101231,2.239,11.702605961
9407364118,373.165,75.07%,338858500,3.60%,75.11%,611204458,24.245,75.30%,2795176936544414,514384962.921,75.53%,543401759,21.555,52.28%,4574113743149642,181442.680,52.31%,48073914633,0.00,64.51%,64016594287,2539.365,75.91%,63747,0.003,25192.582913,999.321,6064,0.241,0,0.000,39,0.002,430316,0.017,430417,0.017,25209.690091,2.179,11.570589668
9299170723,379.923,76.71%,334316927,3.60%,76.48%,596661702,24.377,75.42%,3365721921751507,603.190,75.27%,557986785234762,22796849.985,50.44%,2212344858719878,90386.538,50.89%,48275532836,0.00,63.99%,61955858658,2531.240,76.12%,63344,0.003,24460.202533,999.335,5907,0.241,0,0.000,40,0.002,457803,0.019,457885,0.019,24476.486251,2.238,10.935619906
9423923333,394.331,75.48%,337209917,3.58%,75.85%,580200876,24.278,76.59%,2395425611520802,445101805.120,76.38%,538174769,22.519,50.27%,5277962027549648,220849.056,50.66%,49017609607,0.00,63.19%,60547654121,2533.533,75.54%,62493,0.003,23882.042097,999.311,5841,0.244,0,0.000,39,0.002,453726,0.019,453823,0.019,23898.503878,2.148,11.128087837
9216838367,393.515,75.92%,337360795,3.66%,76.09%,567547711,24.232,76.06%,3727607327823595,446.933,75.51%,834040818863771,35609601.691,50.62%,2179481689142255,93053.569,51.66%,47788137964,0.00,64.09%,59304695293,2532.030,75.81%,62922,0.003,23404.903446,999.279,6149,0.263,0,0.000,40,0.002,453413,0.019,453502,0.019,23421.795787,2.101,11.149965406
9447773708,336.331,74.78%,337065229,3.57%,74.50%,681099650,24.246,75.33%,3683092285897533,227.622,76.42%,1618071562376399,57601726.650,52.19%,1361266784928732,48459.734,51.70%,47818709768,0.00,63.69%,71470824536,2544.290,75.45%,63803,0.002,28074.100743,999.410,6170,0.220,0,0.000,40,0.001,465866,0.017,465984,0.017,28090.678118,2.463,11.403450248
9350528383,370.979,76.37%,337015888,3.60%,75.71%,613513080,24.341,75.36%,2612862645091116,235.607,75.41%,1108993070455545,43998917.630,50.76%,3008360564874128,119355.668,51.46%,48304436519,0.00,64.42%,63727529397,2528.368,76.17%,62495,0.002,25188.652778,999.351,5887,0.234,0,0.000,40,0.002,404928,0.016,405008,0.016,25205.007991,2.308,10.920836629
9429561059,371.042,76.15%,338334627,3.59%,75.87%,620258563,24.406,75.75%,2039110949328406,363.324,75.92%,561237823066811,22084033.241,50.15%,4675665552096236,183981.815,51.17%,47993223530,0.00,64.00%,64269683192,2528.935,75.84%,63731,0.003,25397.357206,999.355,5648,0.222,0,0.000,40,0.002,451315,0.018,451402,0.018,25413.737470,2.264,11.225623074
9500234922,349.270,76.17%,332835624,3.50%,76.90%,664026486,24.412,76.29%,3728379886637303,695579812.826,75.50%,536010364,19.706,49.59%,2512210057684176,92359.658,50.42%,48551068029,0.00,63.68%,68821898181,2530.189,75.68%,61916,0.002,27184.299752,999.412,5728,0.211,0,0.000,40,0.001,454636,0.017,454719,0.017,27200.296156,2.511,10.831468224
9196685270,373.925,76.35%,329166100,3.58%,76.51%,599037374,24.356,75.93%,2416000041561829,285.066,75.73%,847522407756266,34459120.383,49.82%,4430619747919673,180143.036,50.82%,48356998504,0.00,64.05%,62003031305,2520.960,76.32%,61986,0.003,24578.041578,999.310,6621,0.269,0,0.000,40,0.002,438669,0.018,438766,0.018,24595.009923,2.150,11.438265540
9546061200,389.085,75.07%,341050939,3.57%,74.58%,596603406,24.317,74.93%,2250582173689539,832.270,75.04%,270414916498018,11021746.622,52.05%,3995695957787611,162859.168,52.83%,48691573171,0.00,64.92%,62337704703,2540.801,76.48%,63324,0.003,24518.582362,999.344,5738,0.234,0,0.000,40,0.002,456696,0.019,456799,0.019,24534.670028,2.241,10.950161829
9211332512,382.128,75.22%,337220814,3.66%,74.89%,587963780,24.391,74.99%,4673730075403762,860.236,75.28%,543307658303504,22538866.384,51.81%,1335952568205759,55421.373,52.67%,47308652982,0.00,64.73%,61192141028,2538.528,76.27%,63857,0.003,24088.765056,999.311,5531,0.229,0,0.000,40,0.002,471314,0.020,471402,0.020,24105.367548,2.268,10.629643850
9305004980,375.770,75.04%,332355544,3.57%,75.39%,603387244,24.367,75.97%,2206839955166484,412524665.729,76.53%,534959516,21.604,50.91%,5019334488188130,202699.236,50.47%,47872496894,0.00,62.75%,62887620051,2539.634,75.09%,62209,0.003,24746.003547,999.335,5856,0.236,0,0.000,39,0.002,444770,0.018,444864,0.018,24762.473655,2.239,11.061111260
9473162884,391.138,75.99%,336005107,3.55%,76.17%,590857653,24.396,76.24%,3347702738536718,297.819,75.67%,1124074764520676,46412034.078,50.08%,2510440409659198,103653.822,50.46%,49274979867,0.00,63.48%,61239076115,2528.506,75.57%,61414,0.003,24203.798587,999.353,5094,0.210,0,0.000,40,0.002,452887,0.019,452989,0.019,24219.467792,2.305,10.506575872
9559990925,374.869,75.40%,337699375,3.53%,75.83%,621960769,24.388,75.99%,2211553465156472,199.471,76.36%,1108711723893816,43475069.884,50.78%,3617708893948507,141858.468,50.57%,49456508048,0.00,63.36%,64477436644,2528.305,75.48%,62556,0.002,25486.659836,999.389,5196,0.204,0,0.000,39,0.002,401404,0.016,401484,0.016,25502.241327,2.445,10.432267180
9284599351,384.600,76.49%,337265098,3.63%,75.51%,587078404,24.319,74.82%,2824349276068125,340.146,74.75%,830334242875192,34395330.205,50.85%,2940902054817776,121822.384,52.64%,47626239243,0.00,65.15%,61016260979,2527.506,76.93%,63212,0.003,24124.461723,999.319,5809,0.241,0,0.000,40,0.002,461402,0.019,461506,0.019,24140.900463,2.187,11.040353017
9289877159,385.283,75.83%,335285092,3.61%,75.57%,587138873,24.351,75.80%,2406364051890023,289.258,76.03%,831909478755059,34502170.530,50.75%,3829585052754326,158826.170,51.45%,47727710671,0.00,64.10%,60953845566,2527.967,75.75%,61926,0.003,24095.605825,999.328,5799,0.241,0,0.000,40,0.002,461386,0.019,461472,0.019,24111.801257,2.180,11.060554444
9490165070,314.998,75.98%,333808161,3.52%,75.65%,737864276,24.491,74.97%,2814032037016570,1018.316,75.02%,276341796627920,9172360.287,50.93%,4075437027601415,135272.251,51.80%,48325177200,0.00,64.42%,76714985131,2546.330,76.32%,62498,0.002,30111.464053,999.462,5963,0.198,0,0.000,40,0.001,458527,0.015,458605,0.015,30127.664852,2.750,10.957087834
9653109813,344.584,76.25%,338827119,3.51%,75.92%,684607269,24.438,75.97%,1298365513343416,229.624,75.88%,565430998256835,20183999.481,49.78%,5853746297897552,208959.206,50.49%,49700863016,0.00,63.59%,71063123896,2536.716,76.09%,62154,0.002,27997.395440,999.414,5533,0.198,0,0.000,40,0.001,464568,0.017,464658,0.017,28013.823464,2.587,10.827022415
9250337837,383.587,75.70%,334888271,3.62%,75.18%,586857673,24.335,75.46%,1665324002829547,151.341,76.06%,1100380618555082,45629869.143,51.16%,4646103849755906,192661.618,51.50%,47567557078,0.00,64.28%,60941277952,2527.073,75.98%,63375,0.003,24098.574520,999.304,6341,0.263,0,0.000,40,0.002,455915,0.019,456002,0.019,24115.357752,2.180,11.060765428
9365578705,395.523,75.60%,341269708,3.64%,75.73%,574669347,24.269,76.04%,4086126350384299,767410864.296,75.77%,532456151,22.486,50.93%,2185771125638312,92308.533,51.51%,48003362731,0.00,64.05%,59994113781,2533.645,75.76%,62932,0.003,23661.521489,999.263,6003,0.254,0,0.000,40,0.002,440570,0.019,440654,0.019,23678.971483,2.158,10.971997512
9350500551,369.715,76.42%,334062891,3.57%,76.19%,618023202,24.436,75.86%,2411502411585225,445646055.894,75.87%,541125043,21.396,49.55%,5284521414345494,208947.646,50.60%,48572889416,0.00,63.44%,63934575679,2527.945,75.77%,63066,0.002,25274.614887,999.347,5947,0.235,0,0.000,39,0.002,448244,0.018,448329,0.018,25291.126782,2.232,11.333585638
9319085797,393.858,75.18%,338475801,3.63%,75.42%,576259792,24.355,75.44%,3367698338609423,413.158,75.22%,815111281328992,34449496.077,51.80%,2422498986276779,102383.406,52.29%,47400750205,0.00,64.88%,59897647071,2531.487,76.02%,61496,0.003,23644.657297,999.307,5799,0.245,0,0.000,40,0.002,452876,0.019,452987,0.019,23661.050934,2.165,10.927970050
9431083550,392.932,74.61%,336989247,3.57%,75.03%,583613056,24.315,75.92%,3132481444919975,1150.056,76.38%,272376467897106,11348166.546,51.67%,3864724753149767,161018.096,50.98%,48824033229,0.00,63.15%,60969456700,2540.203,74.91%,62485,0.003,23985.397412,999.316,6209,0.259,0,0.000,40,0.002,466147,0.019,466240,0.019,24001.803886,2.158,11.123293537
9263813871,393.340,75.50%,330468731,3.57%,76.20%,574902378,24.410,76.37%,2948403070481365,1048.751,76.37%,281134759284227,11936935.119,50.06%,3936592880842413,167147.079,50.05%,48683960214,0.00,62.46%,59908261966,2543.695,74.94%,62946,0.003,23535.299687,999.305,6040,0.256,0,0.000,40,0.002,451419,0.019,451517,0.019,23551.670213,2.127,11.075206097
9419542957,372.985,76.38%,336034219,3.57%,76.40%,615079536,24.355,76.15%,2414197386306792,441200818.255,75.78%,547187876,21.667,49.62%,5019523089490258,198757.663,50.47%,48425797906,0.00,63.80%,63910913164,2530.675,75.64%,62868,0.002,25238.558520,999.369,5651,0.224,0,0.000,40,0.002,467165,0.018,467255,0.019,25254.488377,2.259,11.177716643
