,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
1771,13692906230,420667524,38162472,6203875722,10843318204,39040900,5934691958,14567482902,4121566,18569053858,398.598,75.31%,614037058,3.31%,75.41%,1139283820,24.456,75.88%,2602007916695397,186.25799999999998,75.72%,1396990641559715,29987436.008,50.37%,3335266651935582,71593.962,50.64%,96277794275,0.0,63.35%,118501863308,2543.73,75.60%,118231,0.003,46554.398393999996,999.325,19414,0.41700000000000004,0,0.0,41,0.001,1080026,0.023,1080138,0.023,46585.864866,0.998,46.685053433,2642089437946546,1203772.9009999998,58.60%,1638233541,0.00%,64.33%,23108048864,10.527999999999999,75.00%,5253823981781166,39.434,75.01%,13322917040612348,6070107.342,75.00%,46209511225906824,21053.7,52.08%,2593877800557,0.0,62.50%,2406670042180,1096.513,74.99%,541240,0.247,2194913.840956,1000.033,41778,0.019,0,0.0,0,0.0,20338498,0.009000000000000001,20342044,0.009000000000000001,2194840.4352080002,48.038999999999994,6384325471406302,2908837.1769999997,61.73%,1705583419,0.00%,60.69%,23330776071,10.63,75.00%,9006469791936732,56.467,75.01%,15950033812432800,7267181.401000001,75.00%,27560692823078020,12557.25,52.60%,2474642124884,0.0,62.49%,2421571473531,1103.32,75.00%,547091,0.249,2194833.92613,1000.0139999999999,37938,0.017,0,0.0,0,0.0,18572927,0.008,18575384,0.008,2194803.3126270003,48.038999999999994
1772,14582095674,418047934,36439768,9264938480,13126542352,36485720,7905552870,18207554900,3564776,17458308376,381.86,75.38%,592278184,3.39%,75.62%,1116641506,24.424,75.81%,3149874380017729,1127.905,75.96%,279267697425979,6108337.825,50.40%,3070611508675468,67162.556,50.42%,90406305119,0.0,62.93%,116452324270,2547.126,75.13%,117662,0.003,45688.850688,999.3380000000001,18915,0.414,0,0.0,41,0.001,857274,0.019,857405,0.019,45719.098293,0.968,47.240262628,9005683234269240,4050118.689,59.39%,1487665136,0.00%,65.63%,23047929075,10.365,75.00%,15011078195762104,66.66199999999999,75.00%,22518254914453608,10127116.699,75.00%,60793526470983512,27340.624,50.01%,2563204626346,0.0,62.50%,2395471142685,1077.313,75.00%,555081,0.25,2223708.229696,1000.067,44537,0.02,0,0.0,0,0.0,17946646,0.008,17949149,0.008,2223560.326612,48.035,11203059751202708,5037944.161,64.07%,1944378900,0.00%,60.95%,24443694749,10.992,75.00%,5254077657135100,20.143,75.00%,26083968142909908,11729793.282,75.00%,56288081641628288,25312.39,50.01%,2649180237205,0.0,62.51%,2544889807341,1144.421,75.00%,631137,0.284,2223871.2125729998,1000.061,45190,0.02,0,0.0,0,0.0,20145785,0.009000000000000001,20148321,0.009000000000000001,2223736.387793,48.04
1773,15597976004,3500127746,45572080,9150224376,12406912886,40308172,7457618876,16298967904,4034868,18577484814,352.68,75.54%,612357807,3.30%,75.70%,1289657520,24.483,75.43%,4120716812155929,354145854.53699994,75.14%,1163564887,22.089000000000002,50.47%,3036778482374942,57651.078,50.98%,95143813516,0.0,63.55%,134268372603,2548.989,75.55%,120246,0.002,52642.624561000004,999.383,21693,0.41200000000000003,0,0.0,41,0.001,1156624,0.022000000000000002,1156765,0.022000000000000002,52675.138151,0.877,60.065454142,8933687915491456,3157585.0939999996,64.59%,1756061762,0.00%,59.37%,22217972494,7.853,75.00%,2063958096647920,6.587000000000001,75.01%,31335876582534968,11075571.226,75.00%,49359227440296784,17445.87,51.04%,2699662945377,0.0,62.49%,2309126822248,816.154,74.99%,574700,0.203,2829345.496722,1000.0239999999999,40791,0.013999999999999999,0,0.0,0,0.0,20090524,0.006999999999999999,20093282,0.006999999999999999,2829278.593784,48.028999999999996,11376129173627876,4020772.0069999998,59.38%,2127543099,0.00%,63.80%,26123389467,9.232999999999999,75.00%,4503226884762921,19.511,75.01%,23080466890336908,8157545.837,75.00%,52687649327255272,18621.89,51.82%,2719932919060,0.0,62.50%,2715742125903,959.85,74.99%,558658,0.19699999999999998,2829406.632598,1000.0239999999999,39982,0.013999999999999999,0,0.0,0,0.0,21743278,0.008,21746341,0.008,2829339.528364,48.03
1774,13714461064,420023530,32007364,8721669664,13392621326,31609476,5903049940,14527590552,3198219,18323598721,371.082,75.31%,598144409,3.26%,75.41%,1209615894,24.497,75.72%,2956217357313529,265937185.39200002,76.17%,1111622413,22.511999999999997,50.37%,4209837466996131,85255.962,50.15%,93685163755,0.0,62.84%,125779972585,2547.246,74.91%,117071,0.002,49347.492169,999.3660000000001,19336,0.392,0,0.0,41,0.001,1045079,0.021,1045195,0.021,49378.804105,1.022,48.32027243899999,6571823669806852,2899361.8789999997,57.82%,1774750097,0.00%,66.94%,25067381001,11.059000000000001,75.00%,4691058009567444,26.88,75.00%,17451937958726610,7699458.502,75.00%,42003735042388344,18531.238,50.26%,2960693658036,0.0,62.50%,2608789193277,1150.947,75.00%,583895,0.258,2266784.484007,1000.062,42672,0.019,0,0.0,0,0.0,18534462,0.008,18537337,0.008,2266644.849805,48.035,8127717692495902,3585559.9069999997,64.07%,1818963081,0.00%,59.38%,25105251063,11.075,75.00%,2439271814655290,16.25,75.01%,15011038352630392,6622151.4229999995,75.00%,39035685792941656,17220.676,51.56%,2527132832602,0.0,62.50%,2610063696740,1151.435,74.99%,544843,0.24,2267113.420403,1000.1419999999999,42783,0.019,0,0.0,0,0.0,18461683,0.008,18464474,0.008,2266791.771105,48.035
1775,13665419346,421785886,20279700,6206787488,10863124140,21320392,6505519534,15092530868,2142390,18975459836,396.841,75.71%,614917079,3.24%,75.64%,1171985630,24.51,75.23%,2624057674009760,942.765,75.09%,278336415575522,5820961.589,50.56%,4134390590742770,86464.17599999999,51.06%,96183458521,0.0,63.64%,121483723924,2540.638,75.72%,118947,0.002,47784.731346,999.341,19494,0.408,0,0.0,41,0.001,805197,0.017,805335,0.017,47816.226117,1.032,46.347435729,7326631904872898,3360361.1969999997,61.47%,1796473813,0.00%,58.60%,24998103721,11.465,75.00%,8069106285087070,74.134,75.00%,10884426266864026,4992144.296,75.00%,37390813172313112,17149.304,54.96%,3218698095847,0.0,62.50%,2600858954274,1192.884,74.99%,552243,0.253,2180362.5775200003,1000.0239999999999,43142,0.02,0,0.0,0,0.0,15264375,0.006999999999999999,15267992,0.006999999999999999,2180310.828536,48.038999999999994,4213561001225982,1932126.8169999998,56.79%,1616440081,0.00%,68.23%,24608006317,11.284,75.00%,6942829913844210,39.782,75.00%,17452259138569888,8002726.882999999,75.00%,34337440147510092,15745.42,50.01%,2878094244019,0.0,62.50%,2560725002088,1174.219,75.00%,474671,0.218,2180811.985634,1000.0110000000001,40707,0.019,0,0.0,0,0.0,15093833,0.006999999999999999,15096745,0.006999999999999999,2180789.047675,48.047
1776,13747442794,425604448,19479204,7592702538,12313957216,19433928,6503156960,15103421114,1989883,19865025398,359.945,75.82%,624679926,3.14%,75.59%,1355693388,24.565,75.24%,1685311252820432,99.865,75.16%,1687587272941595,30578289.443000004,50.04%,4431436737523685,80295.554,50.82%,100669622839,0.0,63.72%,140763430156,2550.567,75.74%,121100,0.002,55157.304996000006,999.424,20611,0.373,0,0.0,41,0.001,1468614,0.027000000000000003,1468743,0.027000000000000003,55189.067266,1.111,49.655624865,9925499821799350,4243028.762,63.81%,1778443175,0.00%,61.21%,25283452562,10.808,75.00%,4690978591846976,18.116,75.00%,25894449971131260,11069558.005,75.00%,53486965453384064,22865.017999999996,50.00%,3017405165886,0.0,62.50%,2631713165481,1125.025,75.00%,538951,0.23,2339315.2643959997,1000.028,44441,0.019,0,0.0,0,0.0,12584455,0.005,12588121,0.005,2339248.772138,48.038999999999994,5798239681605668,2478148.401,60.69%,1788805041,0.00%,59.90%,26311645578,11.245999999999999,74.48%,6379543992828832,36.954,75.01%,17263251527868280,7378256.421,75.00%,57891027367947232,24742.432999999997,54.94%,2661839626755,0.0,62.49%,2738961908906,1170.623,74.99%,511295,0.21899999999999997,2339493.893247,999.8919999999999,43443,0.019,0,0.0,0,0.0,13631140,0.006,13633821,0.006,2339746.756223,48.047
1777,14286683022,421617328,21678284,8199131000,12831591486,21260260,6745380312,15977383106,2153160,18635874455,389.92900000000003,75.38%,615089922,3.30%,75.38%,1170733217,24.496,75.31%,3545032695485876,639.9830000000001,75.43%,553926091068212,11590125.279000001,50.81%,2752258471882192,57587.142,51.14%,95392633964,0.0,63.54%,122096348525,2554.695,75.40%,118527,0.002,47762.599564,999.365,19834,0.415,0,0.0,41,0.001,835946,0.017,836057,0.017,47792.933875999996,0.932,51.28685269,14184393888854720,5880686.285,62.51%,1832452713,0.00%,59.39%,24845091062,10.3,75.00%,11821822163896862,73.252,75.00%,16138559009220236,6690860.63,75.00%,56952494156470432,23611.847999999998,53.13%,3100806608004,0.0,62.50%,2581807083514,1070.387,75.00%,566454,0.235,2412387.4184330003,1000.148,44389,0.018000000000000002,0,0.0,0,0.0,15481238,0.006,15484329,0.006,2412030.3653700002,48.031000000000006,7004558352845960,2904324.258,56.26%,1896469801,0.00%,68.75%,25570645533,10.602,75.00%,10507158750860620,50.905,75.01%,20640715884081956,8558331.423,75.00%,65305750900492848,27077.949,50.00%,2914395180442,0.0,62.50%,2658776640235,1102.4180000000001,75.00%,530573,0.22,2411771.8651799997,1000.0010000000001,43418,0.018000000000000002,0,0.0,0,0.0,15621527,0.006,15624021,0.006,2411768.704065,48.047
1778,14047038280,422217630,39727532,7921798638,12570384382,38733868,7031588154,16007298290,4205487,19448302648,377.709,75.22%,625478574,3.22%,75.54%,1263389617,24.535999999999998,75.97%,1298803560748851,462.255,75.85%,280971250973706,5456787.935,50.09%,6431683475787794,124910.761,50.33%,99385327457,0.0,63.14%,130951866595,2543.237,75.25%,121429,0.002,51458.76266,999.3889999999999,20417,0.397,0,0.0,41,0.001,1130732,0.022000000000000002,1130855,0.022000000000000002,51490.227275,1.018,50.595633244,15630182142861856,6561300.256,63.03%,1761169543,0.00%,60.94%,23924641829,10.043,75.00%,1688757291893498,6.428999999999999,75.00%,26269474607750508,11027504.919000002,75.00%,53494991738147144,22456.341,51.04%,2818460989647,0.0,62.50%,2486820702593,1043.928,74.99%,554492,0.233,2382374.36665,1000.0830000000001,44278,0.019,0,0.0,0,0.0,20638192,0.009000000000000001,20641819,0.009000000000000001,2382177.5461790003,48.033,8664409602663526,3636809.113,61.73%,1941734100,0.00%,63.29%,25984538952,10.907,75.00%,11258098838923818,60.602,75.01%,18576964143203036,7797515.997,75.00%,49541697050582888,20794.688000000002,50.00%,2700946119767,0.0,62.49%,2703902506374,1134.9389999999999,74.99%,568221,0.239,2382315.8621150004,999.956,41745,0.018000000000000002,0,0.0,0,0.0,20975043,0.009000000000000001,20978016,0.009000000000000001,2382420.779959,48.038999999999994
1779,13697447960,419213794,38618484,9001664842,13382627308,40401232,8469323946,17366537508,4001438,18627964142,364.48900000000003,75.07%,615792089,3.31%,75.22%,1253917593,24.535,75.28%,4458827623816294,388274442.569,75.75%,1148370105,22.47,50.78%,1937167806731968,37904.11,50.86%,94804561582,0.0,63.38%,130385508325,2551.223,75.33%,119811,0.002,51075.594109,999.3839999999999,20832,0.408,0,0.0,41,0.001,934559,0.018000000000000002,934681,0.018000000000000002,51107.064621,1.056,48.385991693,2942264664751284,1289706.4270000001,52.62%,1502955576,0.00%,72.39%,23785638052,10.425999999999998,74.99%,6004543860417948,32.653,75.00%,18388866598268928,8060539.124,75.00%,43905091428455672,19245.27,50.01%,2809910123539,0.0,62.50%,2471806317934,1083.487,75.00%,566379,0.248,2281520.497611,1000.077,46516,0.02,0,0.0,0,0.0,22776465,0.01,22779835,0.01,2281344.50019,48.034,7314440147593018,3206411.961,59.65%,1902639687,0.00%,61.46%,23279365828,10.205,75.00%,2251599008921226,12.765,75.01%,17638363417268578,7732083.153,75.00%,34723044397962236,15221.45,53.91%,2506354471632,0.0,62.50%,2420252233948,1060.96,74.99%,578847,0.254,2281318.8576849997,1000.056,46515,0.02,0,0.0,0,0.0,22011347,0.01,22013342,0.01,2281191.635879,48.036
1780,13746274016,421762756,30508068,7854345414,12547266816,31177252,7022534558,15653680294,3048508,19064230106,369.658,75.06%,619086208,3.25%,74.91%,1263093879,24.491999999999997,75.22%,2591038941064572,941.21,76.04%,275288092964158,5337875.073,51.12%,4695519241073836,91046.78199999999,50.95%,97632566031,0.0,63.18%,131474142046,2549.302,75.28%,120665,0.002,51540.332597,999.3739999999999,20680,0.401,0,0.0,40,0.001,1121794,0.022000000000000002,1121957,0.022000000000000002,51572.599438,0.991,52.038174493999996,13507983122278640,5501731.325,64.60%,1849258125,0.00%,60.42%,25702277319,10.468,74.99%,2064188500779330,6.395,75.00%,32276771251683296,13146161.188,75.00%,62756594718847728,25560.435,50.01%,3072281035265,0.0,62.50%,2674862758420,1089.458,74.99%,548932,0.22399999999999998,2455328.856203,1000.043,42920,0.017,0,0.0,0,0.0,19943604,0.008,19947162,0.008,2455224.060402,48.036,3939291500698544,1614633.8569999998,50.02%,1878996091,0.00%,75.00%,24865343415,10.192,75.00%,10696037387714466,41.303000000000004,75.00%,25896546189974872,10614457.004,75.00%,66984017163192296,27455.359,50.01%,2833694662107,0.0,62.50%,2586322719806,1060.08,75.00%,543908,0.223,2439929.5555169997,1000.077,39637,0.016,0,0.0,0,0.0,20397253,0.008,20400041,0.008,2439742.907279,48.03
1781,24779551096,589264874,18508944,13328623694,18082748464,18707120,9237153826,28667005678,1819457,21081800064,369.809,75.62%,685222895,3.25%,75.46%,1396981945,24.505,75.19%,2617207371721445,192081465.48299998,75.28%,1362550710,23.901,50.40%,4418590761732159,77509.33,50.96%,106273908927,0.0,63.44%,145107423431,2545.422,75.69%,145536,0.003,56966.718564999996,999.29,26482,0.465,0,0.0,41,0.001,1389290,0.024,1389427,0.024,57007.21144500001,0.386,147.759674583,17292972898445882,2456174.326,65.11%,2529507231,0.00%,58.85%,34221291354,4.861000000000001,75.00%,3565267739644733,7.28,75.00%,48975026184783720,6956074.159,75.00%,100916222121059664,14333.443000000001,51.04%,3988291235356,0.0,62.50%,3554938395110,504.91900000000004,74.99%,837875,0.11900000000000001,7040749.41163,1000.0189999999999,57970,0.008,0,0.0,0,0.0,26977019,0.004,26982685,0.004,7040613.004428,48.01,15704270772161428,2225814.919,60.94%,2362248218,0.00%,64.06%,34307756890,4.863,75.00%,23456180666529536,73.53,75.00%,31900268683067440,4521323.848,75.00%,93439235252359760,13243.431999999999,50.01%,3828906623860,0.0,62.50%,3572357110500,506.32099999999997,74.99%,697695,0.099,7055485.981389999,999.9960000000001,54833,0.008,0,0.0,0,0.0,30267781,0.004,30273718,0.004,7055515.100155001,48.012
1782,14196956580,422645410,29802788,9050154898,12547725440,31552664,6219253636,16495639454,3043292,18723690868,420.38599999999997,75.60%,624278737,3.33%,75.48%,1090753891,24.49,75.49%,4473368777328990,1600.92,75.51%,279424849120378,6273672.378,50.37%,1925158219060411,43223.829000000005,51.18%,96127539263,0.0,63.85%,113220084113,2542.028,75.84%,119742,0.003,44508.308499,999.305,20556,0.462,0,0.0,41,0.001,748748,0.017,748871,0.017,44539.279756,0.958,46.481520272,10199514851553518,4646515.461,64.85%,1543373235,0.00%,60.16%,22397282173,10.203,75.00%,3189820951210868,11.644,75.01%,27394835379564972,12480056.944,75.01%,55169033917661696,25132.937,50.00%,2551408587092,0.0,62.49%,2330300308437,1061.597,74.99%,531196,0.242,2195187.51515,1000.045,42361,0.019,0,0.0,0,0.0,15384908,0.006999999999999999,15387644,0.006999999999999999,2195088.9728900003,48.038000000000004,5687271274459582,2608573.597,59.39%,1779822641,0.00%,61.47%,25263102833,11.587,74.22%,8444493317896900,40.539,75.00%,20830737258191424,9554408.185,74.99%,50964171341893456,23375.673,54.96%,2767742646897,0.0,62.50%,2630217622618,1206.399,74.99%,547070,0.251,2180354.8902990003,1000.061,44140,0.02,0,0.0,0,0.0,20195714,0.009000000000000001,20198837,0.009000000000000001,2180222.6630720003,48.036
1783,13712282666,422475718,37831816,6207635202,10861171208,38785416,5940088060,14575820936,4071188,18160198409,389.485,75.95%,613632230,3.38%,76.07%,1140210677,24.454,75.63%,2048998743875016,363.82300000000004,75.55%,563185734760092,12078752.25,49.98%,5322503567676192,114152.75300000001,50.24%,94419281395,0.0,63.30%,118380049218,2538.92,75.64%,116585,0.003,46595.663222,999.346,18939,0.406,0,0.0,41,0.001,862349,0.018000000000000002,862479,0.018000000000000002,46626.151701999996,1.006,46.348818235,7960263902576952,3675099.0519999997,58.35%,1813189691,0.00%,61.98%,22042573868,10.177,75.00%,6942293656314406,30.081,75.01%,23078944083139344,10655099.701,75.01%,65365680826267216,30178.064,54.69%,2843201195816,0.0,62.50%,2292204590177,1058.266,74.98%,582237,0.26899999999999996,2166131.481339,1000.061,44471,0.021,0,0.0,0,0.0,20440727,0.009000000000000001,20444179,0.009000000000000001,2165999.8245900003,48.038000000000004,5729618521228808,2628024.667,51.59%,1748901245,0.00%,73.43%,25494289674,11.694,75.00%,9570036750273908,34.457,75.00%,27773562348647780,12738999.409000002,75.00%,54317284087690392,24913.903,50.01%,2776322931660,0.0,62.50%,2652776935386,1216.759,74.99%,559460,0.257,2180416.1332,1000.0989999999999,38881,0.018000000000000002,0,0.0,0,0.0,19828126,0.009000000000000001,19830743,0.009000000000000001,2180199.673294,48.035
1784,15187336330,416564768,40193076,8170633708,12558952446,37752076,6455993272,16838234314,3684041,19495401716,363.147,75.41%,621241433,3.19%,75.38%,1316614280,24.525,75.55%,3730325891211334,314537787.064,75.46%,1185970667,22.090999999999998,50.31%,3324810114806449,61932.215,50.80%,99089393407,0.0,63.61%,136644933786,2545.325,75.62%,119051,0.002,53653.845959,999.426,19480,0.363,0,0.0,41,0.001,1202973,0.022000000000000002,1203099,0.022000000000000002,53684.663813,1.1,48.80659544,5519028534415184,2403936.08,61.21%,1633270143,0.00%,61.47%,22862458231,9.958,75.00%,5629191213149064,42.251000000000005,75.00%,13323271554927430,5803248.342,75.00%,44097247965407112,19207.541,52.34%,2569953911636,0.0,62.50%,2378261307573,1035.905,75.00%,584727,0.255,2295979.830215,1000.065,43350,0.019,0,0.0,0,0.0,19630784,0.009000000000000001,19633667,0.009000000000000001,2295829.9849759997,48.037,2857821137602330,1244527.107,54.18%,1861435956,0.00%,70.83%,24446691807,10.645999999999999,75.00%,6942218936109426,57.808,75.01%,12009042466838320,5229711.086,75.00%,44475130625707408,19368.078999999998,50.00%,2680294907803,0.0,62.49%,2545773758037,1108.636,74.99%,527901,0.23,2296478.722815,1000.073,41606,0.018000000000000002,0,0.0,0,0.0,21295988,0.009000000000000001,21298728,0.009000000000000001,2296310.880312,48.036
1785,13751072876,421493324,39379320,6206768228,10870359082,39259340,5342197024,14007708402,4128690,18424664551,363.463,75.60%,616451728,3.35%,75.60%,1242269895,24.506,75.26%,3376417673531930,1211.615,75.03%,278670832296855,5497328.101,50.50%,4130182837474658,81475.948,51.11%,94018892439,0.0,64.03%,129059554854,2545.953,76.03%,122329,0.002,50659.557076,999.3589999999999,21638,0.42700000000000005,0,0.0,41,0.001,797801,0.016,797931,0.016,50692.050243,1.128,44.926985116000004,7159001866687824,3372818.5930000003,60.95%,1640518891,0.00%,63.55%,21983662167,10.357000000000001,75.00%,8631133705893600,43.806999999999995,75.01%,19702636140043484,9282497.579,75.00%,59897294768535856,28219.396,50.52%,2842868774544,0.0,62.49%,2282649674043,1075.424,74.99%,579306,0.273,2122742.2581169996,1000.087,42889,0.02,0,0.0,0,0.0,20042468,0.009000000000000001,20045309,0.009000000000000001,2122557.638361,48.036,8381418821502178,3948533.813,63.81%,1803281520,0.00%,60.16%,24544523372,11.562999999999999,75.00%,6754677280592420,38.707,75.01%,17450581140156100,8221067.477000001,75.00%,61213519933761200,28838.035,51.04%,2644356448138,0.0,62.49%,2549670403538,1201.164,74.99%,543012,0.256,2122824.8663580003,1000.075,38715,0.018000000000000002,0,0.0,0,0.0,20488390,0.01,20491182,0.01,2122666.087857,48.037
1786,175333385878,1435617332,17600572,93456332342,159424152758,17247612,78962511416,186890390470,1673366,22549607571,381.398,75.64%,732804247,3.25%,75.53%,1448808232,24.505,74.96%,3381425887146813,607.525,74.92%,556590555124809,9414011.875,50.57%,3293335310843899,55702.522000000004,51.28%,114018350635,0.0,63.79%,150706643741,2549.009,75.73%,166106,0.003,59072.822920000006,999.1410000000001,27688,0.46799999999999997,0,0.0,40,0.001,1281168,0.022000000000000002,1281260,0.022000000000000002,59123.630020000004,0.228,259.719089053,64309993391443712,5178166.677,57.56%,6218446773,0.00%,69.27%,86286939190,6.9479999999999995,75.00%,29647619023000940,14.341,75.00%,206739420824435264,16646420.304000001,73.18%,410678279077667520,33067.343,50.00%,12189238314552,0.0,62.50%,8973303803454,722.52,74.99%,3533178,0.284,12419562.701988,1000.0089999999999,204075,0.016,0,0.0,0,0.0,48666726,0.004,48678932,0.004,12419452.173709,48.005,29272410741347128,2356956.005,50.00%,6202425217,0.00%,74.99%,89085376486,7.172999999999999,75.00%,70364657093224448,31.969,75.00%,220106027518356128,17722497.401,75.00%,395188005548784576,31819.748,50.00%,12471118774249,0.0,62.50%,9262671203206,745.812,75.00%,3217817,0.259,12419551.045395,999.997,196475,0.016,0,0.0,0,0.0,62276224,0.005,62288156,0.005,12419583.00426,48.006
1787,13720597482,424003880,30184156,7907672636,12537089196,29740572,7023917034,15691069558,3050456,18412062949,372.89300000000003,75.22%,612199962,3.32%,76.02%,1208998147,24.485,76.17%,1673362022057766,144958526.04299998,75.69%,1154372956,23.379,50.23%,6188549651372212,125334.556,50.03%,95780198667,0.0,62.45%,125806475484,2547.915,74.86%,120163,0.002,49343.903598000004,999.345,20616,0.418,0,0.0,41,0.001,950196,0.019,950330,0.019,49376.244162,1.099,44.939564077,5616277499750982,2664000.581,52.63%,1761003380,0.00%,72.39%,22994920750,10.907,75.00%,938227227969485,5.494,75.00%,17076990149465424,8100225.0479999995,75.00%,45311685310045640,21492.947,50.01%,2946624464838,0.0,62.51%,2389166973549,1133.267,75.00%,562090,0.267,2108424.747895,1000.1010000000001,42076,0.02,0,0.0,0,0.0,18726356,0.009000000000000001,18729375,0.009000000000000001,2108211.814998,48.036,2756342705265180,1307042.888,51.07%,1826480779,0.00%,73.95%,24616966322,11.673,75.00%,4878753372601068,25.24,75.00%,19329580671653152,9165983.207,74.99%,29834113368374320,14147.176000000001,50.01%,2610369093695,0.0,62.50%,2557931070556,1212.9569999999999,75.00%,592170,0.281,2108657.028937,999.914,42695,0.02,0,0.0,0,0.0,17605249,0.008,17607730,0.008,2108838.761272,48.053000000000004
1788,13805307214,421277638,33058220,8444153226,12052370564,33223100,6500622112,16276005586,3298468,19346702823,354.36,75.19%,621834164,3.21%,75.66%,1339965847,24.543000000000003,75.87%,1113608562903154,198.614,75.83%,560689387433728,10269754.708999999,50.20%,6760381596569704,123825.174,49.96%,98889275617,0.0,62.80%,138752132202,2541.426,75.12%,120090,0.002,54565.835740999995,999.444,18730,0.34299999999999997,0,0.0,41,0.001,1303184,0.024,1303308,0.024,54596.181052,1.084,50.384334975,8421640310106222,3555721.046,60.16%,1619524337,0.00%,64.85%,22654539330,9.565,75.00%,14447548777244896,68.74600000000001,75.01%,21015959022202628,8873198.695,75.00%,61362377571118880,25907.957000000002,50.00%,2733031704291,0.0,62.49%,2355588964037,994.559,74.99%,602923,0.255,2368579.815665,1000.044,41178,0.017,0,0.0,0,0.0,17061902,0.006999999999999999,17065037,0.006999999999999999,2368476.098141,48.034,5627045046831546,2376545.649,50.03%,1922005053,0.00%,75.00%,28096156302,11.866,75.00%,6943239648523118,26.24,75.00%,26460328564007488,11175346.595999999,75.00%,57131550343133904,24129.136000000002,50.01%,2929344588407,0.0,62.50%,2920194059490,1233.325,75.00%,589854,0.249,2367817.8389939996,1000.0319999999999,42783,0.018000000000000002,0,0.0,0,0.0,22278313,0.009000000000000001,22281772,0.009000000000000001,2367741.200469,48.035
