workload_conf,memory(kb),bytesread,byteswrite,cputime,branches,branches(M/sec),branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),cpu-clock,cpu-clock(M/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(M/sec),CPUsduration(s)
kmeans189,11748048,267609455475,506.766,75.03%,1186542516,0.44%,75.10%,13114267350,24.834,75.07%,1312559858440592,14356678.792,75.06%,9142503482,17.313,50.02%,4504504756367260,8530.082,50.01%,1622665112460,0.00,62.52%,1363606099723,2582.231,74.99%,161963,0.307,528035.933117,999.930,22218,0.042,147,0.000,6938950,0.013,6941343,0.013,528072.836709,14.041,37.610422200
kmeans190,10318772,1440243481961,641.703,75.01%,3643143076,0.25%,75.00%,55744060799,24.837,75.01%,2626702707135754,933.458,75.01%,281394764955272,125375.859,50.02%,2538716419365769,1131.129,50.03%,8128840441814,0.00,62.53%,5797012104571,2582.867,75.02%,314657,0.140,2244337.513095,999.968,53167,0.024,147,0.000,36581981,0.016,36590182,0.016,2244409.460184,16.907,132.746435788
kmeans191,11211836,256163354374,491.052,75.03%,1142541012,0.45%,75.10%,12956728357,24.837,75.13%,1498810133186506,532.239,75.12%,281604623078198,539821.720,49.98%,3945481043180851,7563.286,49.96%,1630241890053,0.00,62.50%,1347314071193,2582.732,74.98%,153490,0.294,521628.172778,999.935,21153,0.041,147,0.000,7409794,0.014,7412117,0.014,521662.268199,15.925,32.757881300
kmeans192,12099948,243947641961,490.867,75.05%,1125981495,0.46%,75.08%,12342328201,24.835,75.08%,1875437445980946,666.455,75.04%,281405033263220,566238.363,50.01%,3094350622539653,6226.399,50.05%,1598240384055,0.00,62.57%,1283511915031,2582.661,75.03%,150353,0.303,496939.320990,999.933,19609,0.039,147,0.000,6700494,0.013,6702277,0.013,496972.744018,15.407,32.255435848
kmeans193,6086524,2369716822358,396.290,75.00%,7147170543,0.30%,75.00%,148611199213,24.852,75.01%,2251591546536621,799.616,75.01%,281583955887291,47089.554,50.00%,3113640462998419,520.697,50.00%,13738099648535,0.00,62.50%,15454185120127,2584.418,74.99%,1072354,0.179,5979549.999719,999.966,127972,0.021,147,0.000,34035094,0.006,34082039,0.006,5979754.187931,22.161,269.830555725
kmeans194,9278848,1684381469711,551.794,75.00%,4220224571,0.25%,75.00%,75846294060,24.847,75.01%,2814270476680268,5590135.853,75.01%,50343507754,16.492,50.01%,2542149104691965,832.794,50.01%,9865294900398,0.00,62.52%,7887696082918,2583.967,75.00%,433295,0.142,3052474.205908,999.974,62118,0.020,146,0.000,31231993,0.010,31245282,0.010,3052553.384624,19.309,158.093314043
kmeans195,11881528,261313230757,512.690,75.01%,1181962551,0.45%,75.00%,12654362046,24.828,75.00%,2249981379775102,267.139,75.06%,842252011797343,1652478.294,50.13%,2247596723357718,4409.731,50.13%,1647367141469,0.00,62.58%,1316367290085,2582.681,75.06%,150143,0.295,509655.355168,999.932,21726,0.043,148,0.000,7122727,0.014,7124604,0.014,509690.211948,15.159,33.623932183
kmeans196,11407824,269410702011,526.768,74.99%,1218298768,0.45%,75.01%,12699290307,24.830,75.03%,2062158693398060,367.247,75.07%,561517676944842,1097913.873,50.13%,2529349738158821,4945.540,50.11%,1708717923166,0.00,62.58%,1320918149487,2582.740,75.04%,153986,0.301,511405.137314,999.931,21418,0.042,146,0.000,6866115,0.013,6868437,0.013,511440.551680,15.815,32.339826926
kmeans197,10410916,353470719537,361.766,75.05%,1489148971,0.42%,75.02%,24295785666,24.866,75.00%,2064094883103847,366.724,75.00%,562847200936403,576055.743,50.01%,3094723976328429,3167.349,50.07%,2221193929298,0.00,62.58%,2526305047063,2585.591,75.06%,158374,0.162,977033.212354,999.962,23746,0.024,147,0.000,9342977,0.010,9345407,0.010,977070.723056,19.778,49.401483518
kmeans198,4999088,2281835736696,568.626,74.99%,4197201043,0.18%,75.00%,99601105988,24.820,75.01%,2251574138223508,400.057,75.01%,562813720597068,140251.342,50.02%,2824544096732518,703.867,50.02%,12704047835534,0.00,62.52%,10356465438395,2580.797,75.01%,1497006,0.373,4012632.269335,999.935,136857,0.034,148,0.000,6675792,0.002,6738458,0.002,4012893.655980,21.860,183.574503794
kmeans199,11451448,269948366435,518.619,75.06%,1166088339,0.43%,75.05%,12929233709,24.839,75.04%,1124922674302464,133.299,75.07%,843911327129163,1621303.772,50.03%,4218038553341088,8103.602,50.07%,1668353194866,0.00,62.56%,1344249957821,2582.543,75.01%,150352,0.289,520479.154553,999.933,20597,0.040,147,0.000,4554872,0.009,4556747,0.009,520514.009609,15.722,33.108253336
kmeans200,5006820,2184132809451,531.860,74.99%,4023892175,0.18%,75.01%,101925769287,24.820,75.01%,2439092067033401,5461901.283,75.01%,44656465590,10.874,50.01%,2544201129731660,619.540,50.00%,12571862272759,0.00,62.51%,10598486685532,2580.844,75.00%,1441097,0.351,4106339.746538,999.937,126325,0.031,147,0.000,6622759,0.002,6681471,0.002,4106597.330036,21.756,188.755075568
kmeans201,8235420,2058427669456,593.188,75.01%,4662751356,0.23%,75.01%,86190076344,24.838,75.01%,2251650446771579,266.667,75.01%,844369119532636,243326.332,50.01%,2261749876228865,651.780,50.01%,12164179251678,0.01,62.52%,8962224148329,2582.692,75.02%,590186,0.170,3470014.178084,999.972,72730,0.021,147,0.000,32467368,0.009,32487568,0.009,3470109.922418,21.062,164.755548864
kmeans202,9338664,678814785346,277.047,74.99%,2255869227,0.33%,75.01%,60963313885,24.881,75.02%,750474621907180,3280079.416,75.01%,22879769866,9.338,50.02%,5354325881015316,2185.281,50.01%,3744424325493,0.00,62.51%,6339981452949,2587.560,75.00%,215296,0.088,2450126.298403,999.979,37268,0.015,147,0.000,26575805,0.011,26579588,0.011,2450177.300825,22.531,108.748971494
kmeans203,5029528,2210354316721,583.511,75.01%,4397216982,0.20%,75.00%,94069511819,24.833,74.98%,1501227963431798,177.856,75.00%,844068803913844,222825.487,50.02%,3105603815313327,819.847,50.02%,13233655167748,0.00,62.52%,9781728220258,2582.276,75.02%,1378131,0.364,3787761.478097,999.930,164713,0.043,147,0.000,7406046,0.002,7471703,0.002,3788026.295398,22.753,166.485296336
kmeans204,8277212,1792190734996,510.266,75.00%,5325742134,0.30%,75.00%,87265630664,24.846,75.01%,1500952137407741,2447683.382,75.01%,61321335451,17.459,50.02%,4231500669687210,1204.777,50.01%,10473961249490,0.00,62.52%,9074524955168,2583.666,75.02%,559429,0.159,3512173.116517,999.973,66546,0.019,148,0.000,34853680,0.010,34872097,0.010,3512267.682415,18.913,185.708169813
kmeans205,9353840,1477184601027,616.130,75.00%,4001047008,0.27%,75.00%,59551151380,24.839,75.00%,1688749326719880,3706809.371,75.01%,45558030038,19.002,50.04%,3945510252786105,1645.663,50.03%,8693725334571,0.00,62.53%,6192804124971,2583.005,75.02%,384078,0.160,2397437.318183,999.966,59094,0.025,147,0.000,38249485,0.016,38260058,0.016,2397519.579713,17.037,140.722752475
kmeans206,12196136,251242741954,480.629,75.05%,1115708285,0.44%,75.03%,12978280262,24.828,75.09%,1499148641580169,18698081.055,75.10%,8017660407,15.338,50.01%,4501358284902657,8611.126,50.04%,1550320698587,0.00,62.56%,1349929396277,2582.423,75.03%,155413,0.297,522702.405917,999.933,20122,0.038,148,0.000,7042722,0.013,7044654,0.013,522737.493943,15.803,33.078883272
kmeans207,10455248,1229617969071,586.567,75.03%,3298829518,0.27%,75.01%,52072424006,24.840,75.00%,1501394337638415,3966671.133,74.99%,37850234799,18.056,50.01%,3943738695846597,1881.288,50.04%,6946822502664,0.00,62.55%,5414725006044,2582.995,75.03%,324545,0.155,2096224.883541,999.965,52452,0.025,147,0.000,32048883,0.015,32055587,0.015,2096297.389600,15.483,135.393399490
kmeans208,6066636,2204115022764,627.197,74.98%,4276580163,0.19%,75.00%,87287336714,24.838,75.01%,2626412695616953,5566504.604,75.02%,47182440017,13.426,50.03%,2543329358964715,723.722,50.01%,12663156169349,0.00,62.50%,9076731159435,2582.848,75.00%,928061,0.264,3514077.178654,999.956,101811,0.029,148,0.000,16666422,0.005,16707641,0.005,3514233.377603,22.723,154.658653206
kmeans209,12458552,260283558314,500.586,75.07%,1182098595,0.45%,75.01%,12918463116,24.845,74.98%,2251309437316440,400.574,75.02%,562020839469954,1080898.091,50.08%,2247917318873490,4323.273,50.12%,1680370189152,0.00,62.62%,1343205348383,2583.299,75.07%,150760,0.290,519923.141574,999.934,21157,0.041,148,0.000,7017367,0.013,7019359,0.013,519957.287648,15.943,32.613246471
kmeans210,5025212,2191224342043,444.012,75.01%,4312005687,0.20%,75.02%,122490344727,24.820,75.02%,1876316531678850,333.194,75.01%,563130222200509,114108.040,49.99%,3391233365883312,687.171,49.99%,12505813776528,0.00,62.50%,12736738475870,2580.867,74.99%,1591089,0.322,4934799.494602,999.947,135814,0.028,147,0.000,7590980,0.002,7659547,0.002,4935061.743449,22.160,222.696582219
kmeans211,11285496,261903237078,503.340,75.02%,1161810028,0.44%,75.02%,12920728788,24.832,75.01%,2250719553299050,400.649,75.04%,561769106153944,1079638.739,50.11%,2810565833553946,5401.500,50.10%,1648180657837,0.00,62.62%,1343872529206,2582.728,75.05%,152840,0.294,520295.136329,999.932,20795,0.040,147,0.000,6116614,0.012,6118483,0.012,520330.630761,15.922,32.679178040
kmeans212,9376756,1424163732865,427.097,75.00%,4311916599,0.30%,75.01%,82879931276,24.855,75.02%,562823926072741,99.987,75.02%,562896630180350,168808.677,50.01%,5076514001420858,1522.410,50.00%,8045039295628,0.00,62.50%,8618743159903,2584.699,74.99%,409202,0.123,3334432.203046,999.972,52711,0.016,146,0.000,38505221,0.012,38513721,0.012,3334524.274375,18.180,183.419103356
kmeans213,12392504,269284030204,503.052,75.07%,1197414871,0.44%,75.08%,13292885650,24.833,75.05%,2250879097400011,399.942,75.03%,562801186166981,1051374.515,50.01%,2532032554473909,4730.115,50.06%,1639232543887,0.00,62.60%,1382321552198,2582.329,75.08%,173217,0.324,535262.110340,999.928,21402,0.040,147,0.000,8336563,0.016,8338168,0.016,535300.388193,15.486,34.566383803
kmeans214,11941984,244201579953,454.350,75.03%,1177829351,0.48%,75.06%,13348544291,24.836,75.07%,2437030844923437,25954691.711,75.07%,9389558050,17.470,50.06%,2814265646242772,5236.093,50.04%,1525026323201,0.00,62.55%,1388194131364,2582.810,75.00%,152705,0.284,537438.404906,999.933,20658,0.038,146,0.000,7537973,0.014,7539714,0.014,537474.303517,16.457,32.659195421
kmeans215,10438296,388423277390,337.162,75.02%,1602483856,0.41%,75.03%,28651846709,24.871,75.03%,1688098726303177,12198848.943,75.03%,13838180423,12.012,50.01%,4224867776169005,3667.300,50.01%,2380819198919,0.00,62.52%,2979546887093,2586.328,75.01%,159318,0.138,1151998.428970,999.966,24990,0.022,147,0.000,12036973,0.010,12038920,0.010,1152037.622018,20.774,55.455419213
kmeans216,12322816,256128333824,529.035,75.00%,1156517851,0.45%,75.04%,12021561342,24.831,75.06%,1874920697687264,333.616,75.06%,561998909235947,1160811.927,50.09%,2530224523325849,5226.193,50.09%,1629819322746,0.00,62.62%,1250224977942,2582.347,75.08%,155083,0.320,484108.309662,999.928,20879,0.043,147,0.000,7676623,0.016,7678663,0.016,484142.948623,14.479,33.437564387
kmeans217,11902652,249669454907,488.842,75.05%,1105006792,0.44%,74.98%,12681703927,24.830,75.02%,3000387856170906,34161885.294,75.05%,8782852089,17.196,50.08%,1966555304624111,3850.427,50.13%,1549178743258,0.00,62.64%,1319086785783,2582.713,75.08%,150460,0.295,510701.450100,999.931,21254,0.042,147,0.000,6976835,0.014,6978499,0.014,510736.912998,15.231,33.532585390
kmeans218,8258144,1965135885034,533.037,75.00%,4981066622,0.25%,75.01%,91590363532,24.844,75.01%,2439125970624599,866.482,75.01%,281497695752035,76355.430,50.01%,2544150848832849,690.094,50.00%,11534815093700,0.00,62.51%,9524330040326,2583.447,75.00%,614252,0.167,3686581.877205,999.975,69576,0.019,147,0.000,34423396,0.009,34444086,0.009,3686675.517851,20.441,180.356026924
kmeans219,9323520,685944124970,283.058,75.00%,2389862561,0.35%,75.01%,60296324768,24.882,75.01%,2251138543609162,799.959,75.02%,281406834901452,116123.798,50.02%,3103557181399370,1280.697,50.01%,3792478338507,0.00,62.51%,6270389452826,2587.504,75.00%,217717,0.090,2423283.433778,999.979,38053,0.016,146,0.000,24613787,0.010,24617497,0.010,2423334.742428,21.475,112.846020580
kmeans220,12609596,260140871655,470.021,75.05%,1186738348,0.46%,75.03%,13747545907,24.839,75.03%,3000796806057703,1067.124,75.04%,281204158838516,508077.988,50.05%,1687544245647694,3049.045,50.09%,1666658022400,0.00,62.60%,1429615688919,2583.021,75.06%,152488,0.276,553431.593417,999.937,22143,0.040,147,0.000,7581094,0.014,7582500,0.014,553466.526153,15.875,34.864150131
kmeans221,10402640,392017137797,357.699,75.00%,1641604975,0.42%,75.01%,27251232072,24.866,75.04%,1312830679464145,155.567,75.04%,843903059492906,770026.727,50.03%,3378826153779926,3083.039,50.03%,2363673828528,0.00,62.53%,2833765919845,2585.694,75.01%,176203,0.161,1095898.554328,999.962,27476,0.025,148,0.000,14305308,0.013,14307979,0.013,1095939.958685,18.760,58.417695826
kmeans222,12425752,254679870492,478.261,75.04%,1101448269,0.43%,75.01%,13230355759,24.845,75.06%,1124318067133522,12510046.445,75.11%,8987321287,16.877,50.04%,4781671923522744,8979.452,50.05%,1612614366771,0.00,62.57%,1375515653653,2583.066,75.04%,142715,0.268,532479.874428,999.938,20708,0.039,147,0.000,7575354,0.014,7576817,0.014,532512.682122,16.015,33.251173192
kmeans223,8198916,1909556617438,530.682,75.01%,4084908053,0.21%,75.01%,89436310786,24.855,75.01%,2814462360734496,5467117.234,75.01%,51479824560,14.307,50.00%,2262660882479721,628.812,50.01%,11161909835646,0.00,62.51%,9300316666266,2584.636,75.01%,572920,0.159,3598208.896987,999.972,83172,0.023,148,0.000,31274470,0.009,31296976,0.009,3598308.043113,20.919,172.011555094
kmeans224,11960160,255129518700,497.725,75.08%,1111587144,0.44%,75.07%,12732485057,24.839,75.02%,1501302097714022,533.874,75.00%,281208893466245,548602.059,50.05%,3653516578515543,7127.537,50.10%,1623706228482,0.00,62.63%,1323642029558,2582.254,75.09%,146182,0.285,512557.696958,999.934,20873,0.041,147,0.000,6443250,0.013,6444818,0.013,512591.757030,15.207,33.707329205
kmeans225,5011912,2157617346328,502.298,74.99%,4111833849,0.19%,75.00%,106595611907,24.816,75.02%,2063568610681267,244.397,75.02%,844350771354186,196566.720,50.01%,2825777686473400,657.847,50.00%,12435436477122,0.00,62.51%,11083791611763,2580.331,75.00%,1575784,0.367,4295228.481505,999.939,131224,0.031,147,0.000,5310189,0.001,5372184,0.001,4295491.985548,21.758,197.417994545
kmeans226,9325236,804227801118,259.996,74.99%,2722894878,0.34%,75.00%,76975234448,24.885,75.01%,2063533547631570,733.300,75.02%,281403605477762,90974.015,50.02%,2823931374007575,912.939,50.01%,4378978995571,0.00,62.51%,8005054559244,2587.927,75.00%,234740,0.076,3093176.720762,999.983,40422,0.013,147,0.000,33439899,0.011,33443550,0.011,3093230.588874,20.487,150.984497134
kmeans227,10331468,1294323802986,630.355,74.99%,3427143290,0.26%,75.00%,51022544326,24.849,75.00%,2439279723701012,289.126,75.01%,843674945081722,410881.980,50.05%,1975117959000539,961.911,50.04%,7322737757866,0.00,62.54%,5305951515758,2584.076,75.02%,299985,0.146,2053259.767105,999.967,52517,0.026,149,0.000,31941640,0.016,31948258,0.016,2053326.710562,16.577,123.868594039
kmeans228,12091372,263057122188,519.216,75.09%,1164996029,0.44%,75.05%,12584409974,24.839,75.02%,1500488830521744,266.737,75.04%,562535435725622,1110318.807,50.04%,3654230499694042,7212.632,50.09%,1662606677384,0.00,62.62%,1308355471440,2582.400,75.07%,149533,0.295,506608.753294,999.932,20349,0.040,147,0.000,5897547,0.012,5899304,0.012,506643.166229,15.736,32.196167123
kmeans229,7173736,2067034969395,529.075,75.00%,4884799781,0.24%,75.01%,97053050265,24.842,75.02%,1688918806522865,3020881.209,75.00%,55908150287,14.310,50.00%,3951004708825861,1011.292,50.02%,12179533171038,0.00,62.52%,10091876065144,2583.099,75.01%,736359,0.188,3906772.407128,999.971,84125,0.022,147,0.000,26164789,0.007,26192965,0.007,3906886.967693,21.373,182.794842860
kmeans230,11538224,1385072926627,618.848,74.99%,3536236101,0.26%,74.99%,55602769632,24.843,75.01%,2626447311202214,311.207,75.02%,843954669683174,377077.288,50.03%,1413324755230995,631.471,50.04%,8152427885262,0.01,62.53%,5782758854853,2583.725,75.01%,301477,0.135,2238079.491909,999.970,52616,0.024,147,0.000,38103960,0.017,38111055,0.017,2238147.714884,17.064,131.159439279
kmeans231,11921444,253534862016,503.336,75.07%,1117810244,0.44%,75.04%,12509933337,24.836,75.02%,2626096346888700,934.172,75.03%,281114879116026,558090.263,50.07%,1968192517548543,3907.403,50.09%,1598715521257,0.00,62.64%,1300945845997,2582.735,75.12%,146756,0.291,503674.580462,999.932,20477,0.041,147,0.000,6363995,0.013,6365722,0.013,503708.625199,15.696,32.091645445
kmeans232,11841044,254400703540,516.018,75.10%,1152545608,0.45%,75.09%,12242014455,24.831,75.07%,1687856374106121,599.270,75.04%,281652016173730,571293.134,49.97%,3655781258811837,7415.259,50.07%,1612252947538,0.00,62.59%,1272914017268,2581.934,75.07%,149435,0.303,492973.153535,999.930,20884,0.042,147,0.000,4824189,0.010,4825792,0.010,493007.878382,14.681,33.581937486
kmeans233,12252448,259790108429,517.212,75.07%,1191544865,0.46%,75.09%,12476264474,24.839,75.07%,2624882557719708,310.708,75.06%,844807777174405,1681913.980,49.98%,1970517162957912,3923.070,50.03%,1616537067466,0.00,62.54%,1297277564528,2582.729,75.05%,152682,0.304,502253.489095,999.928,20820,0.041,148,0.000,6260881,0.012,6262431,0.012,502289.526937,15.198,33.050587225
kmeans234,11111560,482907836697,635.245,75.01%,1555552564,0.32%,75.02%,18865309403,24.817,75.05%,3187935587986338,1133.401,75.05%,281271516838780,370000.906,50.04%,1408219169592321,1852.453,50.05%,2850551067602,0.00,62.56%,1961825395418,2580.699,75.03%,193818,0.255,760145.988775,999.940,30142,0.040,147,0.000,17707705,0.023,17710501,0.023,760191.426816,9.301,81.732139913
kmeans235,11307572,266415651694,494.674,74.98%,1200931860,0.45%,74.99%,13378611617,24.841,75.01%,1686830469795978,200.330,75.09%,842027203880667,1563455.966,50.14%,3093254273295932,5743.481,50.07%,1685679137798,0.00,62.58%,1391060965481,2582.889,75.01%,151631,0.282,538531.699801,999.933,21940,0.041,146,0.000,5018656,0.009,5020671,0.009,538567.904754,15.940,33.787534995
kmeans236,12583524,239370367779,458.252,75.01%,1126082759,0.47%,75.01%,12973827942,24.837,74.99%,2813923035116569,501.220,75.02%,561414239969681,1074775.505,50.14%,1966743176596503,3765.147,50.13%,1527912388465,0.00,62.63%,1349229993650,2582.976,75.06%,156980,0.301,522320.526106,999.934,20673,0.040,147,0.000,6882564,0.013,6884084,0.013,522354.889550,15.674,33.325740849
kmeans237,11051780,261583674643,493.418,75.05%,1174141880,0.45%,75.02%,13166670469,24.836,74.99%,2063068542596361,367.257,75.04%,561750471074691,1059613.747,50.11%,3091616136510308,5831.627,50.10%,1670571120460,0.00,62.59%,1369245174527,2582.768,75.04%,153177,0.289,530110.444679,999.932,22053,0.042,147,0.000,5338775,0.010,5340688,0.010,530146.454400,15.810,33.533009213
kmeans238,11473148,262461311137,466.613,75.01%,1182509902,0.45%,75.05%,13971094798,24.838,75.02%,2250481923112149,267.061,75.04%,842684890473205,1498153.982,50.10%,2250376959258303,4000.797,50.07%,1602231145360,0.00,62.58%,1453041274126,2583.266,75.04%,159442,0.283,562445.473162,999.935,23707,0.042,146,0.000,8288400,0.015,8291008,0.015,562482.161627,14.530,38.712350204
kmeans239,10446960,1566256276031,587.805,75.01%,4147099954,0.26%,75.01%,66191509940,24.841,75.02%,1876260347274372,3816909.359,75.01%,49156534018,18.448,50.00%,3666702856059572,1376.087,50.01%,8825807833834,0.00,62.51%,6883634827040,2583.379,75.01%,349280,0.131,2664508.355403,999.971,62170,0.023,147,0.000,48950579,0.018,48960451,0.018,2664585.628692,17.509,152.182878421
kmeans240,11725888,232116426593,437.506,75.01%,1083981443,0.47%,75.02%,13177734471,24.838,75.04%,1312544581984236,14839977.106,75.06%,8844653685,16.671,50.09%,4496780066653760,8475.779,50.09%,1482125798292,0.00,62.59%,1370374609649,2582.958,75.04%,151783,0.286,530509.474914,999.934,22820,0.043,147,0.000,8295516,0.016,8297712,0.016,530544.731948,15.937,33.290934044
kmeans241,7195624,1978901385160,519.806,75.00%,5414807135,0.27%,75.00%,94618980476,24.854,75.00%,2439130053090787,433.341,75.01%,562866676010138,147850.448,50.01%,1981306574990772,520.438,50.02%,11743970499975,0.01,62.52%,9839119937483,2584.481,75.01%,608452,0.160,3806875.003498,999.967,91187,0.024,146,0.000,32981728,0.009,33007742,0.009,3807000.141718,19.645,193.793236759
kmeans242,5020968,2157219179608,492.043,75.01%,4037615745,0.19%,75.01%,108790748831,24.814,75.01%,2439713591584224,5877036.952,74.99%,41512646788,9.469,50.00%,3106256300813908,708.510,50.02%,11932831855731,0.00,62.52%,11312198620253,2580.215,75.02%,1582135,0.361,4383945.883845,999.940,127974,0.029,149,0.000,5858191,0.001,5921686,0.001,4384208.164417,21.707,201.969444332
kmeans243,5028836,2200975592645,513.952,75.00%,3996395963,0.18%,75.00%,106265658288,24.814,75.00%,1125741710300053,2685600.230,75.01%,41917694880,9.788,50.02%,4795367798154594,1119.770,50.01%,12627658475062,0.00,62.50%,11049439710003,2580.164,75.00%,1610274,0.376,4282184.349830,999.937,129953,0.030,146,0.000,6057235,0.001,6120812,0.001,4282455.957722,21.830,196.168978168
kmeans244,6103692,2038204739886,591.999,75.00%,4066335145,0.20%,75.01%,85546352015,24.847,75.01%,1688991555923631,3408560.568,75.00%,49551460870,14.392,50.01%,3949232077431203,1147.059,50.02%,11787217731975,0.00,62.52%,8895876980489,2583.818,75.01%,770928,0.224,3442770.141392,999.957,108337,0.031,147,0.000,16251365,0.005,16287663,0.005,3442918.835189,20.854,165.096317260
kmeans245,12128212,256641314657,510.030,75.07%,1159959172,0.45%,75.08%,12496704994,24.835,75.04%,2438475447555668,866.895,75.03%,281288527822862,559012.040,50.03%,2811356037148670,5587.081,50.09%,1623720416884,0.00,62.60%,1299160143428,2581.855,75.06%,150306,0.299,503153.748984,999.931,21370,0.042,146,0.000,6816014,0.014,6817674,0.014,503188.675241,15.164,33.184028413
kmeans246,12436872,259534819316,471.214,75.02%,1162131476,0.45%,75.04%,13678197766,24.834,75.09%,1873746886164119,20435956.981,75.11%,9168872727,16.647,50.03%,3659194605048738,6643.664,50.02%,1638038158424,0.00,62.52%,1422800039342,2583.247,75.02%,158885,0.288,550743.985688,999.935,21849,0.040,148,0.000,7366314,0.013,7367989,0.013,550779.617896,16.208,33.982262660
kmeans247,12619116,266294124880,486.694,75.06%,1211299848,0.45%,75.00%,13593060730,24.843,74.98%,2813161494344432,500.680,75.04%,561868652367113,1026902.612,50.10%,1967328928661490,3595.601,50.12%,1697849687590,0.00,62.60%,1413787596442,2583.917,75.04%,164850,0.301,547112.652323,999.934,20887,0.038,147,0.000,7982727,0.015,7984915,0.015,547148.917531,16.352,33.460201161
kmeans248,12127052,257974937367,499.707,75.03%,1173841262,0.46%,75.04%,12822368925,24.837,75.03%,2438877880040060,867.615,75.02%,281101260041396,544503.580,50.07%,1966868057352594,3809.896,50.13%,1652540521374,0.00,62.62%,1333195098387,2582.448,75.06%,147110,0.285,516218.133195,999.934,19974,0.039,147,0.000,5884768,0.011,5886377,0.011,516252.362923,15.536,33.229422244
kmeans249,11412968,256283764209,500.235,75.02%,1145025984,0.45%,75.01%,12722594486,24.833,75.04%,1874703022724245,21269462.489,75.07%,8814059235,17.204,50.08%,3373452407801577,6584.578,50.09%,1571611735602,0.00,62.64%,1322776814144,2581.903,75.06%,161080,0.314,512289.100318,999.927,22337,0.044,146,0.000,5641555,0.011,5643974,0.011,512326.272034,14.644,34.985761807
kmeans250,11393852,240231614786,456.068,75.03%,1161909624,0.48%,75.02%,13083637347,24.839,75.03%,3374065386914630,600.304,75.08%,562059535423499,1067042.437,50.08%,1125765689278325,2137.211,50.08%,1566757666081,0.00,62.56%,1360651561600,2583.130,75.02%,151302,0.287,526710.646496,999.934,19613,0.037,148,0.000,5279517,0.010,5281486,0.010,526745.250279,16.364,32.189922211
kmeans251,11438976,542015395320,604.159,75.03%,1704660164,0.31%,75.03%,22266043387,24.819,75.01%,2626090110989217,933.637,75.03%,281275305231335,313524.412,50.04%,2533493435147768,2823.967,50.05%,3127621744362,0.00,62.59%,2315394328569,2580.862,75.04%,207558,0.231,897092.234278,999.947,31430,0.035,147,0.000,18741384,0.021,18744236,0.021,897140.045265,9.903,90.596780629
kmeans252,10380944,609088729333,582.526,75.02%,2002821999,0.33%,75.02%,25950631039,24.819,75.06%,1500112326959725,7922147.490,75.06%,18935677843,18.110,50.00%,4506523220826256,4309.994,50.00%,3549992585622,0.00,62.52%,2698654443769,2580.966,75.01%,251193,0.240,1045543.104549,999.947,35981,0.034,149,0.000,23622435,0.023,23626502,0.023,1045598.509107,10.794,96.869030413
kmeans253,11887956,260570061698,509.561,75.12%,1185199747,0.45%,75.06%,12700134975,24.836,75.01%,2251825494149284,799.984,75.00%,281483743372894,550459.283,50.00%,2809402399889268,5493.964,50.12%,1632860434175,0.00,62.65%,1320789949656,2582.888,75.11%,149029,0.291,511326.949964,999.932,21591,0.042,147,0.000,6550281,0.013,6552276,0.013,511361.606484,15.910,32.140438982
kmeans254,11479404,271714508087,462.373,75.05%,1175641301,0.43%,75.02%,14597619705,24.841,75.01%,1687569703124708,200.152,75.06%,843145594520981,1434768.307,50.08%,3093143545399677,5263.556,50.08%,1709091290685,0.00,62.56%,1518436332345,2583.901,75.02%,156030,0.266,587617.408356,999.940,23109,0.039,146,0.000,7637666,0.013,7639350,0.013,587652.787081,17.061,34.444059832
kmeans255,7167164,4224702138636,267.988,75.00%,12634095690,0.30%,75.00%,392279285969,24.884,75.00%,2064265085667175,952947.911,75.00%,216618879468,13.741,50.01%,3426472411616973,217.353,50.00%,23517714892891,0.01,62.50%,40793454062676,2587.671,75.00%,1145317,0.073,15764292.525733,999.984,197674,0.013,147,0.000,95560845,0.006,95602662,0.006,15764543.817192,25.495,618.335182544
kmeans256,10439456,1413388030718,526.846,75.02%,4174081650,0.30%,75.02%,66665046121,24.850,75.01%,2251889176832310,799.935,75.00%,281509110620037,104933.689,50.00%,2821907631476386,1051.878,50.02%,8283823423414,0.00,62.53%,6932621152242,2584.163,75.02%,356866,0.133,2682658.243397,999.972,60413,0.023,147,0.000,42129964,0.016,42138346,0.016,2682733.383823,17.172,156.226966658
kmeans257,4983236,2268042061485,577.493,75.03%,4170750577,0.18%,75.01%,97499289931,24.825,75.00%,1501228408494108,533.123,75.00%,281591254300089,71699.303,49.99%,3950165659277394,1005.799,50.02%,12551078512960,0.00,62.52%,10137905181425,2581.333,75.03%,1417485,0.361,3927131.438960,999.934,151123,0.038,148,0.000,8193112,0.002,8254908,0.002,3927391.810603,22.095,177.748697956
