,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
s2-instructions,0.9254604898126018,0.4053113689179317,-0.36187802021964227,0.93260342856787,0.9189453713889182,-0.3549491593547354,0.9159247767469114,0.9333688186247527,-0.36602348059087686,0.6321347889427764,-0.12071774619682446,-0.06092029550034972,0.8026855639364663,-0.02196043143979947,-0.047892169417018855,0.40131626097382567,0.007109567026111235,-0.025453911402922677,-0.0016966656631976296,-0.019591062439684875,-0.03488968918804446,-0.01647360242090908,-0.039291882340776234,-0.01277049012533126,0.010821642515061555,-0.07142920834521548,-0.031179846819907552,0.6664926185499095,,-0.042930532224533434,0.4014862754636562,0.015186926711923262,-0.0315317177623452,0.9243524665124574,0.23974881572928136,0.40540465143921367,-0.6185174742086705,0.7930187579453819,0.4475140524275807,,,0.005889371493049107,-0.001151574993475262,0.3234145872136174,0.15870697826095473,0.32341761918791795,0.15862763045531947,0.40597651445416655,-0.7392148354301332,0.9220169123549644,0.8885542969046304,0.09637809339091272,-0.007273164615217076,0.9652431157625336,,0.0016815008909665953,0.8637538885510824,-0.45223297705786436,0.03913736606113257,0.7754443676129137,0.025966754636650886,0.0063916079004562,0.9221275046111952,0.11542372447907026,0.010498950556703909,0.9412748436754402,0.16389798575189846,0.007025471083047814,0.9770521524632652,,0.07899815594635852,0.8637312188224336,-0.4521940143618431,0.16570752736860067,0.9521149095824315,-0.11159639685577712,0.9220760409165275,-0.17141613718597706,0.9630161229534722,-0.36260659099413517,,,-0.016882502050616262,,0.8453813370236548,-0.40936912318487645,0.8454337213012952,-0.40973309323187695,0.9220766093477288,-0.6922107968510135,0.8410582264972405,0.07457610007484956,-0.034937394665511434,0.9718844989578057,,0.03189873255940958,0.8675513283602572,-0.4249844885202854,0.025564924127118777,0.7549125988430078,-0.029680702851876618,0.007589780386285335,0.9085201243077725,0.18090022812080683,0.0008562463633727937,0.9391603657775839,0.170047614450128,-0.008201868052472581,1.0,,0.09056020191119288,0.8675854432633606,-0.425000608911524,0.17892945775380273,0.9470609479165585,-0.20626995204357051,0.9220777232677856,-0.07808230506769784,0.9551641684375589,-0.35608017544329706,,,0.008120779202446403,,0.8740681165391023,-0.36298738633668204,0.8741153200903244,-0.3630843800136851,0.922078390346613,-0.6334298698217722
s2-instructions(per cycle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2-instructions(%),0.08476544375885894,0.027213166515594973,-0.029693613628281518,0.08074614323473941,0.08306451085050166,-0.02813991159402932,0.08013451698126398,0.08260070347537671,-0.029584498867883,0.06283697362246024,-0.012257068992021421,0.06348372512599029,0.07825218373670666,-0.022230895155117395,0.06065450723800777,0.038925042294797395,0.01943829525273347,-0.019480621517688593,0.01583976754095079,-0.04645752643679094,-0.06732659364279625,0.057885163394038014,0.05420269384554271,-0.043668149249153805,-0.034338209233571435,-0.043704827275744255,-0.0009435461673312218,0.07269800462837786,,0.018128964365013323,0.038421564262464555,-0.006823810619242842,0.051391389267031934,0.0846675943743608,0.030990766157860762,0.03899209333001607,-0.059457003737216275,0.07932576005284372,0.044559290790344076,,,-0.019323686989396262,0.039476478628503536,0.05470552175028831,0.042117910305791435,0.05470552407851561,0.04220360566826666,0.039048199816347585,-0.10416304047055584,0.09472433967161839,0.07885410200839463,-0.01586846808530133,0.01073442183829187,0.0924177752999457,,-0.01645800941388079,0.08739154007912657,-0.05981381233159935,-0.020846521123583064,0.07326439293262203,0.02920888962070787,-0.0050191587392716145,0.076618326735446,-0.036755495999589716,0.01249676051592155,0.07898359049385432,-0.038700926768044944,0.013588406013643457,0.09121588113541206,,0.11399880668833812,0.08738999492607555,-0.05979795682116714,0.10933579595168641,0.08588232617964409,-0.05948182055454569,0.09461910556378467,0.0016867315288198316,0.08318861184147888,-0.0967312167359159,,,0.01445967104418753,,0.08448488025117071,-0.06053251818674938,0.08448958575073272,-0.060153286359387284,0.09461755719430016,-0.10636190710340071,0.08522602269238304,0.01292446752688268,0.031206031742158188,0.09475496799861169,,-0.05563283099950158,0.08356691974638879,-0.07371718485915271,-0.12563588120070998,0.016922404789198264,-0.09623488068268915,-0.031079086503457743,0.08893665582120222,0.010399704395148457,-0.015962794197900993,0.08002136851133378,-0.034829535303153344,0.114687094440444,0.09056020191119288,,1.0,0.08346736267587118,-0.0743028325921971,0.4070840180797945,0.08596786655501999,-0.06467739089513153,0.09481751685514729,0.006986168610020379,0.08092223989253428,-0.0951422280606873,,,0.015758365729974612,,0.08433163312089466,-0.06384865590034958,0.08433533044358812,-0.06321484698714086,0.09481642069866693,-0.07670247897958583
s2-ref-cycles,0.6494388907062579,0.30850569500037933,-0.3268091850951734,0.6630731485968193,0.6368838735123248,-0.33213479771241555,0.6376346301578769,0.6633911492864385,-0.3374802916147935,0.5354539477621263,-0.09184247188198884,-0.05768614602665175,0.6679885138316148,-0.029373724288839886,-0.0457825219425787,0.33120305134756867,0.0022653359898086767,-0.02673722117544203,-0.029307505949214416,-0.022843103832741143,-0.015184558209116688,-0.010075232065686487,-0.028480005173916502,-0.0013986797963544226,0.039757745418135475,-0.03494122682954507,-0.027281889184859767,0.5600907955471333,,-0.03343048340988007,0.3312743795555999,0.0052181686752185655,-0.022427390847302022,0.7930997393502565,0.21829387596514677,0.33466498907472186,-0.5338826830071554,0.6662400740060811,0.3838842653702417,,,0.0163834345656217,1.88926120727684e-05,0.2683417264569,0.13586198198543395,0.2683451199425109,0.13581007940429413,0.33515170925055954,-0.6936995957984076,0.9364408825134674,0.693029748266268,0.0007109605921246148,-0.005307347594413042,0.8604351842897484,,-0.003828507339600391,0.9637246157575869,-0.3466134205401129,0.03406686315127505,0.550400502555767,-0.005970057148507486,0.01020754149027886,0.7189222121821099,-0.0038542518799164747,0.010535815147810693,0.7184780733972436,0.002554612637706575,0.015661352276537754,0.8318188297850988,,0.07390235432025308,0.9637084055419887,-0.3466086804624406,0.15777763683570434,0.71044928753479,-0.33539666762764414,0.9364738413160261,-0.1545559680344506,0.7555618160123083,-0.4892426323486896,,,-0.014144293983978453,,0.8826519158220553,-0.3670537751732198,0.8826668889138616,-0.3673280683614024,0.9364739350924163,-0.647863052194167,0.6485386100497939,-0.009500146847465168,-0.03099986784461838,0.8803578050290352,,0.032068420552634244,0.999998663290327,-0.27176086020507545,0.026708304199897212,0.5886314665700114,-0.02452371344422113,0.009796891311041056,0.6900873743013168,0.04459445500492216,-0.0017744035914561943,0.7203570886285983,0.0147083720329915,-0.019034477334607648,0.8675854432633606,,0.08346736267587118,1.0,-0.27181057122785574,0.1690138183047438,0.704056147902079,-0.3826882733953701,0.936457119077936,-0.05164065055716085,0.7426283735004409,-0.4669213863314168,,,0.0042738823442029445,,0.92527199162384,-0.3159789271709915,0.9252842272314963,-0.3161035100142222,0.9364540773876863,-0.6027092065081137
s2-ref-cycles(M/sec),-0.4773564857252644,-0.37425460073146416,0.17868696696470163,-0.4638852490814547,-0.4799176890949772,0.1880758565936756,-0.48458234595860455,-0.4707597569998487,0.1635121887546697,-0.44858288512298294,0.16192637948990563,0.028585429595848165,-0.5206458277620727,0.10954321867978775,0.033597818004832504,-0.3356111795751559,-0.06617944895027754,0.03457761442201356,-0.028200497544029177,-0.007785429918093556,0.03880184406818834,0.025493102669006094,0.04674512511799101,0.024142285096448533,0.013757261622523007,0.08227011215944349,0.028485272863134688,-0.47254573740740563,,0.03831999463943133,-0.3357204426362219,-0.06972374323322833,0.03192943013719457,-0.5680165988250184,-0.08234849155505912,-0.337970803214196,0.29325586137711634,-0.5250595838020989,-0.24323807984142118,,,-0.0312631441631176,0.005732476606141315,-0.3337076796554746,-0.2049468869893515,-0.3337127683949324,-0.20492004029307365,-0.3382797645396321,0.5977691758224143,-0.5350051492632016,-0.4745323006646387,0.00826361995598805,-0.021510078751614443,-0.4682263692851726,,0.02428145080448739,-0.3982271918147849,0.46352288154413906,-0.05351087442325699,-0.3956665204028853,-0.026290858735629714,-0.014600710058011213,-0.480836369932181,0.047669667126490636,-0.02198278343686234,-0.4904177669270079,0.045220780853019386,-0.002790587143605127,-0.4965812225932186,,-0.08846842985670862,-0.3982552624476914,0.46330655510062607,-0.1126041432592693,-0.4862061412898562,0.3703057269929556,-0.5349236903140001,0.09952053946836643,-0.47662048319211037,0.507444688356331,,,-0.015469702221430699,,-0.4775940780296835,0.24671897501117354,-0.4776172047644785,0.24722294603355904,-0.5349220724023656,0.606815777867058,-0.44873139537048534,0.026105543301201115,0.03742305487916249,-0.3988039932390847,,-0.038401362643401334,-0.2717529440715285,0.999960411384231,-0.011991879212679201,-0.3498934875496617,0.02293540352521032,0.004287259213893038,-0.49987612439222845,-0.03772229058829951,-0.001106642236532573,-0.5037607245891242,0.004124776232117189,0.02312146035381572,-0.425000608911524,,-0.0743028325921971,-0.27181057122785574,1.0,-0.0884182963368776,-0.47573647302819144,0.43932767006657714,-0.5350430600211228,0.10938015859274108,-0.43557746754261617,0.570030743967759,,,0.0009512546378181989,,-0.35637404980059656,0.5224897281505197,-0.356397581760142,0.5229650774795922,-0.5350498937205643,0.5138839076719971
s2-ref-cycles(%),0.159163637988067,0.06940767583962508,-0.10173132350741534,0.15591330146878418,0.15632736710448916,-0.09264831234002818,0.15333984006903084,0.15791824318990996,-0.09628739978951256,0.11701617801806037,-0.01973365572275159,0.004198775479346114,0.16038307051112444,0.005095177494135871,-0.02170645040520437,0.06907936881498931,-0.018060084165324106,-0.039195323708968305,0.02019893250420062,-0.02014255778322807,-0.028846071085013095,0.006661382280875998,0.00047843117316952535,0.015508272968598386,-0.014766634286932544,-0.029929710631610568,0.01517986785000193,0.1233744272216601,,0.018998846332170815,0.06912693817975947,-0.017359391700339486,0.03745524649980755,0.17696090453305083,0.04272388637540736,0.07025630442560363,-0.1383822243117902,0.1654856642482304,0.10592540647425874,,,-0.037038324808487004,0.017306364919418695,0.05890762407792564,0.03080788404861603,0.05890898695910736,0.030575803351197608,0.07037817546931482,-0.17289677015218763,0.18167937662121397,0.1593385015314859,0.010027346905266209,0.005707007956629675,0.17260165830680815,,-0.0018294901908038827,0.1687210561863927,-0.10697442703192096,0.044867953582964665,0.1354900182129472,0.007083739147084578,0.01804967620338913,0.16421506921389778,-0.00104371261055993,0.03710041546859327,0.16495068417367167,0.001398221283446103,-0.02115773638211224,0.17432082164000964,,0.08034569308237897,0.168659650309596,-0.10729786261315431,0.1627880960504463,0.1642355682251957,-0.07930785866912307,0.18162379209203938,-0.04292321822928756,0.16802159369916198,-0.11715699387617959,,,0.0070154896304425556,,0.1516119876751337,-0.12804680046336264,0.1516227789183047,-0.12792037229151804,0.18162429128096813,-0.15959627467400342,0.10771530202756226,-0.07726064783500325,-0.13621906748108784,0.17550196675559918,,0.15262086870830785,0.16906963904499833,-0.08802169720612842,0.1278393138214202,0.1360336479628083,-0.01816929840036359,0.004665725487250124,0.18056737092411732,0.07209719003185379,-0.05053261003586959,0.1655790957634551,0.007075573463386678,-0.09417667360499357,0.17892945775380273,,0.4070840180797945,0.1690138183047438,-0.0884182963368776,1.0,0.16224566338341434,-0.091500969098335,0.18154345392045962,0.004263727450190554,0.16444997969019398,-0.11149330812522908,,,-0.006806013639459302,,0.161787185317244,-0.10084499031740861,0.16179624440368695,-0.10090522584700821,0.18154188774818703,-0.1514999160986314
s2-context-switches,0.9867132949260086,0.42899420548718015,-0.28986977712647655,0.9840363972425816,0.9881492564122688,-0.29250280148797114,0.9850417132513187,0.9866749435127451,-0.29503086482883056,0.6232671602169683,-0.12380540743558908,-0.05187154001250443,0.7974689024057113,-0.018231011875305587,-0.042644785868407524,0.3998642936243514,0.015810214006197115,-0.0231020329228446,0.01590821009610373,-0.019462001195130578,-0.04274164327501319,-0.008546518219784444,-0.031979150201586905,-0.022078481867302092,-0.012672993070774734,-0.09063146183090799,-0.031053140652976978,0.659696785482283,,-0.041758478072651845,0.39992365385720074,0.017918645576695993,-0.028890709734157947,0.9032572664176247,0.22365574481855932,0.4037512262018872,-0.6063646262654716,0.7951963514453507,0.45200356982216344,,,0.002090612967391451,0.00254078942335798,0.320112275881119,0.1549499511527641,0.3201148808115723,0.1548941188843915,0.40431382753467976,-0.6958406724017259,0.8186271963630484,0.9049998492788421,0.13857414770357412,-0.0007054554820296131,0.9256562321392114,,-0.003992239885208907,0.7219672081290547,-0.4447449627603602,0.033139743007254883,0.8176974102866044,0.041213844765464094,0.009762000417730857,0.9412222789866935,0.16929706285852875,0.006595957701438108,0.9695532583586399,0.2411121914802949,0.008420285458537537,0.9534504756083031,,0.07776845861127253,0.7219413297740653,-0.4447242196999406,0.15445888539695615,0.9905108781429475,0.04062293959715133,0.8186835959617723,-0.12882900830924426,0.9783031093034443,-0.26155363339225834,,,-0.010623108007761735,,0.7584749644836405,-0.3329167044647276,0.7585394688474175,-0.33329446132527174,0.8186821767489353,-0.6759547535642102,0.8591103600659723,0.11265745790852692,-0.044180292137624734,0.9281478047322812,,0.039062864408350995,0.7040146895826218,-0.4757073206733681,0.022711767695265818,0.7654243647990981,-0.035142237656963005,0.010186578357097388,0.9406162423075418,0.2431906125252832,0.005341379751809155,0.9660979096087976,0.24362711167530443,-0.008360496570463198,0.9470609479165585,,0.08596786655501999,0.704056147902079,-0.47573647302819144,0.16224566338341434,1.0,-0.023040702519426637,0.8187428683675385,-0.034323998805825734,0.9783086856986458,-0.26096805069045226,,,0.010409850605072919,,0.7659626823302853,-0.3308472054576743,0.766019465969876,-0.3308476816887407,0.8187416968423897,-0.6262787007095713
s2-context-switches(K/sec),-0.04894408747707211,-0.20549975181510824,0.3608139949205567,-0.03785937789632458,-0.031681042999139895,0.3751744219133708,-0.02934114853466934,-0.04701550366573421,0.3675602713974763,-0.2193964931543704,0.06872861023991263,0.030178973469105877,-0.2383297402143117,0.07700736516024562,0.017899155893829073,-0.15491320409587514,-0.008218474170348043,0.008819010157278762,0.031970820354591444,0.022701013918925022,-0.011312780783936159,0.006848749278075749,0.01637903280818275,-0.003365498350403213,-0.0448363075526527,-0.005822510867179106,0.02725428889198281,-0.230061541332994,,0.04000620011460197,-0.15507040810872982,-0.012636657694394315,0.03440703434822749,-0.28455798660155096,-0.07201194543878069,-0.15649517332258367,0.16250988504541122,-0.2279576861158337,-0.09866035468340273,,,-0.0543998646601509,0.015921091456325524,-0.2104310257963947,-0.15970552606977592,-0.21043780478835453,-0.1597266719336163,-0.1566525787964909,0.5306539626769231,-0.4382648902563479,-0.13587457114085139,0.1785010733206335,-0.0027572628538096436,-0.23715604287298953,,-0.010330225062445625,-0.40007220694122814,0.35669889395158494,-0.03135164407143918,-0.04128642502836746,0.04105270046856567,-0.015629867609805986,-0.13429962094513073,0.22720664817850122,-0.015944713563048798,-0.1153688355363547,0.3137383402748789,0.0382590371421818,-0.20077842013453662,,-0.07298474937132053,-0.4001167380812688,0.35640709958013794,-0.082039429820575,-0.07651768957915438,0.8080343831834214,-0.43818424663551464,0.22982981393485233,-0.12073801262576306,0.7097102562335733,,,0.003843780283101265,,-0.3099352861989973,0.4526630215282123,-0.3099291779297231,0.4525710187532983,-0.4381920727243644,0.4335523135965873,-0.1085629896622393,0.19104580867991203,0.02596095645396403,-0.1962811176987576,,-0.030463903382264845,-0.3826501743969552,0.43941903312002994,-0.003104839595906768,-0.08058196743883614,-0.0019308293342626306,0.005422510284684882,-0.12748459859637465,0.1949149045899635,0.028213090491019763,-0.1292510993897775,0.27639472278787314,0.009528223646184483,-0.20626995204357051,,-0.06467739089513153,-0.3826882733953701,0.43932767006657714,-0.091500969098335,-0.023040702519426637,1.0,-0.43815852680554923,0.21267819698291024,-0.06927852987418281,0.7710306041431753,,,0.011196828395504989,,-0.292340945344315,0.5023056870329184,-0.29233484664602993,0.5033806022695819,-0.43817214778994507,0.3564674531584384
s2-cpu-clock,0.7758284643574818,0.3844033755257799,-0.37162493232985516,0.7800584414931818,0.7678091963529016,-0.37577507995973963,0.7685138365963301,0.7832896357015703,-0.3767838361899691,0.6413914646529605,-0.12837820992519944,-0.056651004775185546,0.793953322774548,-0.05351637085889942,-0.0450104146321987,0.4102692464606145,0.016417029479989086,-0.03138563864605686,-0.015098143614628396,-0.020410737666896387,-0.03168338465673883,-0.01236573307179958,-0.03655590098535906,-0.01565670296903504,0.026616279816270103,-0.06157592677900738,-0.03609552769430191,0.6734451939486565,,-0.045687512044550155,0.41048438389227965,0.025300833003378567,-0.034614177946825316,0.9193498528975244,0.24066601569647864,0.4143063426983165,-0.5978312201552657,0.7841505690020341,0.43503504154976314,,,0.014821210866042616,0.0004468782752441149,0.3469938888089246,0.1811497957762848,0.34699859060088256,0.18109528992545568,0.414862305253463,-0.8149870101609845,0.9999923447424305,0.8016281466409387,0.01650238226420993,0.0027020110876993537,0.9211441423528569,,-0.010380438390619173,0.9410913702106634,-0.49348347992695635,0.04366934878412002,0.6504521078699597,0.005711845467603161,0.01195617944025972,0.8269916007475605,0.007469173712489536,0.014809286956472167,0.8334901336834217,0.021899723195414996,0.012452578429715214,0.911466530328519,,0.09264729003898989,0.9410880493127279,-0.49340548092530007,0.17644808583339294,0.8260271170699496,-0.3696568966965864,0.999990510068668,-0.17689770096894866,0.8521071726392772,-0.5717439766918517,,,-0.011855586045609375,,0.9088218498816338,-0.43359499545936053,0.908849697642764,-0.43395931595292736,0.9999904672418382,-0.7687706655451346,0.7602630990793137,0.0037344925691425914,-0.03899104152269926,0.9233049661610837,,0.03828232441987692,0.9364094789948538,-0.5350308132146364,0.019744236168009213,0.6447123159679414,-0.0372317051065964,0.009615094221288875,0.8138547960320721,0.07907094513960354,-0.00021683831217882688,0.840540698360085,0.04352878283847984,-0.017241637273035376,0.9220777232677856,,0.09481751685514729,0.936457119077936,-0.5350430600211228,0.18154345392045962,0.8187428683675385,-0.43815852680554923,1.0,-0.07796243869502488,0.8294987606502894,-0.5657510334750263,,,0.004143041059663341,,0.9208678596909003,-0.43896137556384474,0.9208917431179359,-0.4391192836172211,0.99999999691641,-0.7042178445919881
s2-cpu-clock(M/sec),-0.06773175701729635,-0.027113409834220666,0.5747641782785649,-0.06834449147082647,-0.06862438288190957,0.5602646952524615,-0.07052098900643292,-0.06869022082908793,0.5543481364612775,-0.031481128552522664,0.01261950337771994,0.021987232015904967,-0.03128470429824103,0.018904534854918987,0.007451637497349578,-0.022433299820604654,-0.026224975301692287,-0.02670504632864193,0.01873321781177653,-0.028576972733623616,-0.027176613442648278,0.017917522288117684,0.02062160640425264,0.010975626291753185,-0.02343059417238906,-0.019234532386673296,0.03315169766534198,-0.039164502502554044,,0.03787079512736422,-0.02217787255634854,-0.012367603002165257,0.02467323214075167,-0.06798115322139257,-0.03696983014591835,-0.022204867905322834,0.027657470984704478,-0.017585407183534924,0.011621332576569594,,,-0.054502441322617924,-0.03030688748243901,-0.01545632362263475,-0.0038478328424995656,-0.015455300380617145,-0.003899362894660244,-0.022236909014236188,0.06763932069364595,-0.0774217313862998,-0.07388553292391001,-0.021676888524048886,-0.01108091560046473,-0.04252817757654672,,-0.0048864652542081844,-0.07169675005656237,0.00569991361370458,0.007705372586239436,-0.0501751150791822,0.014666917324236703,0.06113800325466402,-0.07224012482977599,-0.014333846841394363,-0.03110066595866333,-0.06959562285853368,-0.000671228063659541,0.04440683749595297,-0.08632764929575609,,0.032729691408296235,-0.07174714345409779,0.005384052765143752,0.011044283345013372,-0.05095293241733732,0.140365515301814,-0.07743475259808219,0.19606323874289444,-0.08934486463201097,-0.04349125373990432,,,0.001282045248673535,,0.09001196858765366,0.4379174456035979,0.08997375629239084,0.4381546305352831,-0.07744610871837923,-0.08417364516347475,-0.0598740308416578,0.006176255316837553,0.025661800940150248,-0.004824009281995357,,-0.019493003936133617,-0.05165883254121002,0.10924245096671144,-0.016289428145796533,-0.05044469265727778,0.006062178757347532,0.041744411455828204,-0.0743156232629902,-0.024439207488881443,-0.011519353638880798,-0.07271475891842956,-0.010389874468569782,-0.00298789910184253,-0.07808230506769784,,0.006986168610020379,-0.05164065055716085,0.10938015859274108,0.004263727450190554,-0.034323998805825734,0.21267819698291024,-0.07796243869502488,1.0,-0.07739893660100847,0.006634767292435703,,,0.04275713247632348,,0.10260574784585358,0.48006532311142763,0.10256753432418031,0.47996093307725973,-0.07803979523903218,-0.4495597891083139
s2-cpu-migrations,0.9704962174356965,0.4050879165387126,-0.34338687781343197,0.9753557900459994,0.9712738447894796,-0.3390870584867763,0.9698251361120169,0.9753844079981312,-0.34569388102736165,0.6043015891318706,-0.11718598279838596,-0.05679916474943506,0.7759888170921141,-0.012168154363407442,-0.04894493956745986,0.38565654529970467,0.013912979332744376,-0.024766244534183534,0.0080044904636392,-0.018808958762563492,-0.0392940036303063,-0.011798562152392682,-0.03423234539577084,-0.015115172548030088,-0.003849537918188426,-0.079842245906743,-0.02662929060720587,0.6395996891998207,,-0.039422186442443115,0.38562623117428446,0.012130949510705364,-0.02826528402194998,0.8862302059335658,0.22191198328241254,0.3894189395137866,-0.6005473449320532,0.7777802695350793,0.4465886330927429,,,0.005183980615183812,0.0026195770367160127,0.3074356077930831,0.14902994605499945,0.3074382933335053,0.14899217810489718,0.3899728876310642,-0.6861561341193544,0.8294123324221941,0.8982053783155577,0.1337393543852722,-0.0009767763983361604,0.9199561044387566,,-0.004179340413702526,0.7551749919976467,-0.4189510681825281,0.03641341053018794,0.8166830668951157,0.039413343577968676,0.012864529175778912,0.9288580546507311,0.16233638845736448,0.0077975037257182155,0.9592614076323753,0.23361311839677615,0.008825982416740792,0.9537730869133383,,0.07434912145580753,0.7551396880879183,-0.41893143585958187,0.160931809029894,0.972980972026165,0.009048022895916908,0.8294602845298048,-0.16067858811915245,0.9798766805830708,-0.24458485289814486,,,-0.012399747256530326,,0.7497956259860624,-0.38088255618618627,0.7498642655337211,-0.3811928359669236,0.8294613193523851,-0.6440111193961827,0.8468775596117261,0.1076617290522463,-0.0462303344532044,0.9286326242220161,,0.04261379319761212,0.7425933391542044,-0.43556049897984156,0.026205351541772448,0.7801015731079047,-0.02895741883637408,0.007657668023521833,0.9213524585402638,0.2310373276814692,0.005923234645598603,0.9561473983429212,0.2354239892422734,-0.01474818183959605,0.9551641684375589,,0.08092223989253428,0.7426283735004409,-0.43557746754261617,0.16444997969019398,0.9783086856986458,-0.06927852987418281,0.8294987606502894,-0.07739893660100847,1.0,-0.2007820563868601,,,0.011454566587811422,,0.767300560220254,-0.3561233012419939,0.7673616483444005,-0.3561820992419855,0.8295007239608625,-0.5860677866562322
s2-cpu-migrations(K/sec),-0.24752636105207504,-0.33106425308801685,0.15335636328272972,-0.22014487939834845,-0.22868901425739036,0.19655657977804256,-0.22087871000053363,-0.23587418561807452,0.17476946603859922,-0.3584956677655774,0.10264768933377572,0.030271846801301468,-0.4084259429648891,0.09525067923280031,0.020873424078945227,-0.24838283283574988,-0.016402359184335014,0.011779284569545844,-0.0010757153950282496,0.03811686894793962,-0.002630218000705485,-0.014983261081275755,0.0006848866609718122,0.005478313838102749,-0.00250296755766483,0.053743240526866944,0.038481913435333824,-0.3771376180416106,,0.047335039518316906,-0.24872929945963665,-0.03000557123608929,0.03396573340384031,-0.4648668799468224,-0.10373065477164843,-0.25078478785291547,0.2792311375778922,-0.40939842990721775,-0.20449816751180303,,,-0.038469046271676154,0.019921803963546533,-0.2877484158045949,-0.1982244302183176,-0.2877554069056097,-0.19814539516537555,-0.251053575715583,0.6577851589297552,-0.5656843925579931,-0.3075051651213816,0.13909282233742387,-0.008419730780321173,-0.4347580256386364,,0.003420577750850594,-0.4960431913753975,0.4459641274777348,-0.027263636675974215,-0.19299960880956787,0.028164400483469087,-0.007574951779243218,-0.3140900000887099,0.1926654662043493,-0.016282822678045872,-0.3003382683656042,0.25987563889257986,0.01712326482128856,-0.37015325039635744,,-0.08931728888829679,-0.4960733296740864,0.44576028425441333,-0.08143490891911723,-0.2857893233435534,0.6854707353818514,-0.5656960390666167,0.10111540229116893,-0.2891448160001315,0.8025625227250142,,,-0.004803502270729786,,-0.5251279431341467,0.26847281799367967,-0.5251159160607024,0.2687390376130287,-0.5656938649912487,0.6591784469823292,-0.2777088982870733,0.15943244284012437,0.014739173886054377,-0.3878550496633974,,-0.016766664123400537,-0.4668854148807844,0.5700482194667146,0.007237447033421759,-0.20288042436026735,0.010944973561473104,-0.010681666970100858,-0.31270822788734187,0.1456610445605945,0.024977487455875757,-0.3135646354731655,0.21818086497078465,-0.0016445279349419507,-0.35608017544329706,,-0.0951422280606873,-0.4669213863314168,0.570030743967759,-0.11149330812522908,-0.26096805069045226,0.7710306041431753,-0.5657510334750263,0.006634767292435703,-0.2007820563868601,1.0,,,0.01367221319433867,,-0.4793085322785927,0.3913878200317824,-0.4792948440887581,0.39202357337539245,-0.5657480308809021,0.621636235147209
